ID	Gene Name	Species	KEGG_PATHWAY
IL12B	interleukin 12B(IL12B)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04620:Toll-like receptor signaling pathway,hsa04622:RIG-I-like receptor signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04940:Type I diabetes mellitus,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,hsa05205:Proteoglycans in cancer,hsa05321:Inflammatory bowel disease (IBD),hsa05330:Allograft rejection,
IL13RA1	interleukin 13 receptor subunit alpha 1(IL13RA1)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,
IL13RA2	interleukin 13 receptor subunit alpha 2(IL13RA2)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,
IL13	interleukin 13(IL13)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa05162:Measles,hsa05310:Asthma,hsa05321:Inflammatory bowel disease (IBD),
IL15RA	interleukin 15 receptor subunit alpha(IL15RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa05166:HTLV-I infection,
IL15	interleukin 15(IL15)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04668:TNF signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa05166:HTLV-I infection,hsa05168:Herpes simplex infection,hsa05323:Rheumatoid arthritis,
IL18R1	interleukin 18 receptor 1(IL18R1)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04668:TNF signaling pathway,hsa05321:Inflammatory bowel disease (IBD),
IL18	interleukin 18(IL18)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04621:NOD-like receptor signaling pathway,hsa04623:Cytosolic DNA-sensing pathway,hsa05132:Salmonella infection,hsa05134:Legionellosis,hsa05143:African trypanosomiasis,hsa05144:Malaria,hsa05152:Tuberculosis,hsa05164:Influenza A,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,
IL19	interleukin 19(IL19)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,
IL2RA	interleukin 2 receptor subunit alpha(IL2RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04144:Endocytosis,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa05162:Measles,hsa05166:HTLV-I infection,
IL2RB	interleukin 2 receptor subunit beta(IL2RB)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04144:Endocytosis,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05202:Transcriptional misregulation in cancer,
IL2RG	interleukin 2 receptor subunit gamma(IL2RG)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04144:Endocytosis,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05321:Inflammatory bowel disease (IBD),hsa05340:Primary immunodeficiency,
IL2	interleukin 2(IL2)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04660:T cell receptor signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa04940:Type I diabetes mellitus,hsa05142:Chagas disease (American trypanosomiasis),hsa05162:Measles,hsa05166:HTLV-I infection,hsa05320:Autoimmune thyroid disease,hsa05321:Inflammatory bowel disease (IBD),hsa05330:Allograft rejection,hsa05332:Graft-versus-host disease,
IL20RA	interleukin 20 receptor subunit alpha(IL20RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,
IL20	interleukin 20(IL20)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,
IL21R	interleukin 21 receptor(IL21R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05321:Inflammatory bowel disease (IBD),
IL21	interleukin 21(IL21)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05321:Inflammatory bowel disease (IBD),
IL22RA1	interleukin 22 receptor subunit alpha 1(IL22RA1)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,
IL22RA2	interleukin 22 receptor subunit alpha 2(IL22RA2)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,
IL22	interleukin 22(IL22)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05321:Inflammatory bowel disease (IBD),
IL23R	interleukin 23 receptor(IL23R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05321:Inflammatory bowel disease (IBD),
IL23A	interleukin 23 subunit alpha(IL23A)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05133:Pertussis,hsa05152:Tuberculosis,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,
IL24	interleukin 24(IL24)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,
IL26	interleukin 26(IL26)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,
IL3RA	interleukin 3 receptor subunit alpha(IL3RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04210:Apoptosis,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,
IL3	interleukin 3(IL3)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04210:Apoptosis,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa04664:Fc epsilon RI signaling pathway,hsa05202:Transcriptional misregulation in cancer,hsa05310:Asthma,
IL33	interleukin 33(IL33)	Homo sapiens	hsa04623:Cytosolic DNA-sensing pathway,hsa05164:Influenza A,
IL4R	interleukin 4 receptor(IL4R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa05321:Inflammatory bowel disease (IBD),
IL4	interleukin 4(IL4)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa04660:T cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa05140:Leishmaniasis,hsa05162:Measles,hsa05310:Asthma,hsa05320:Autoimmune thyroid disease,hsa05321:Inflammatory bowel disease (IBD),hsa05330:Allograft rejection,
IL5RA	interleukin 5 receptor subunit alpha(IL5RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,
IL5	interleukin 5(IL5)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa04660:T cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa05310:Asthma,hsa05320:Autoimmune thyroid disease,hsa05321:Inflammatory bowel disease (IBD),hsa05330:Allograft rejection,
IL6R	interleukin 6 receptor(IL6R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04066:HIF-1 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa04932:Non-alcoholic fatty liver disease (NAFLD),
IL6ST	interleukin 6 signal transducer(IL6ST)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04630:Jak-STAT signaling pathway,hsa05203:Viral carcinogenesis,
IL6	interleukin 6(IL6)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04066:HIF-1 signaling pathway,hsa04068:FoxO signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa04621:NOD-like receptor signaling pathway,hsa04623:Cytosolic DNA-sensing pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa04668:TNF signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05020:Prion diseases,hsa05132:Salmonella infection,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05144:Malaria,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05166:HTLV-I infection,hsa05168:Herpes simplex infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,hsa05332:Graft-versus-host disease,hsa05410:Hypertrophic cardiomyopathy (HCM),
IL7R	interleukin 7 receptor(IL7R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04068:FoxO signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa05340:Primary immunodeficiency,
IL7	interleukin 7(IL7)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,
IL9R	interleukin 9 receptor(IL9R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,
IL9	interleukin 9(IL9)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05310:Asthma,
IFT57	intraflagellar transport 57(IFT57)	Homo sapiens	hsa05016:Huntington's disease,
KIR2DL1	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1(KIR2DL1)	Homo sapiens	hsa04612:Antigen processing and presentation,hsa04650:Natural killer cell mediated cytotoxicity,
LATS1	large tumor suppressor kinase 1(LATS1)	Homo sapiens	hsa04390:Hippo signaling pathway,
LATS2	large tumor suppressor kinase 2(LATS2)	Homo sapiens	hsa04390:Hippo signaling pathway,
LEPR	leptin receptor(LEPR)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04080:Neuroactive ligand-receptor interaction,hsa04152:AMPK signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04932:Non-alcoholic fatty liver disease (NAFLD),
LEP	leptin(LEP)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04080:Neuroactive ligand-receptor interaction,hsa04152:AMPK signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04932:Non-alcoholic fatty liver disease (NAFLD),
LIFR	leukemia inhibitory factor receptor alpha(LIFR)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04630:Jak-STAT signaling pathway,
LIF	leukemia inhibitory factor(LIF)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04630:Jak-STAT signaling pathway,hsa04668:TNF signaling pathway,
LILRB4	leukocyte immunoglobulin like receptor B4(LILRB4)	Homo sapiens	hsa04380:Osteoclast differentiation,
LY96	lymphocyte antigen 96(LY96)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa05130:Pathogenic Escherichia coli infection,hsa05133:Pertussis,hsa05145:Toxoplasmosis,
LCP2	lymphocyte cytosolic protein 2(LCP2)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04380:Osteoclast differentiation,hsa04611:Platelet activation,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,
MEP1B	meprin A subunit beta(MEP1B)	Homo sapiens	hsa04974:Protein digestion and absorption,
MAP2K4	mitogen-activated protein kinase kinase 4(MAP2K4)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04012:ErbB signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04668:TNF signaling pathway,hsa04912:GnRH signaling pathway,hsa05120:Epithelial cell signaling in Helicobacter pylori infection,hsa05142:Chagas disease (American trypanosomiasis),hsa05161:Hepatitis B,hsa05164:Influenza A,hsa05166:HTLV-I infection,hsa05169:Epstein-Barr virus infection,
MAP2K6	mitogen-activated protein kinase kinase 6(MAP2K6)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04015:Rap1 signaling pathway,hsa04380:Osteoclast differentiation,hsa04620:Toll-like receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04668:TNF signaling pathway,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04912:GnRH signaling pathway,hsa05014:Amyotrophic lateral sclerosis (ALS),hsa05145:Toxoplasmosis,hsa05164:Influenza A,hsa05169:Epstein-Barr virus infection,
MAP2K7	mitogen-activated protein kinase kinase 7(MAP2K7)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04012:ErbB signaling pathway,hsa04141:Protein processing in endoplasmic reticulum,hsa04380:Osteoclast differentiation,hsa04620:Toll-like receptor signaling pathway,hsa04660:T cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04668:TNF signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa04912:GnRH signaling pathway,hsa05164:Influenza A,hsa05169:Epstein-Barr virus infection,
MAP3K1	mitogen-activated protein kinase kinase kinase 1(MAP3K1)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04120:Ubiquitin mediated proteolysis,hsa04622:RIG-I-like receptor signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa04912:GnRH signaling pathway,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,
MAP3K5	mitogen-activated protein kinase kinase kinase 5(MAP3K5)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04071:Sphingolipid signaling pathway,hsa04141:Protein processing in endoplasmic reticulum,hsa04668:TNF signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05014:Amyotrophic lateral sclerosis (ALS),
MAP3K6	mitogen-activated protein kinase kinase kinase 6(MAP3K6)	Homo sapiens	hsa04010:MAPK signaling pathway,
MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1(MAP4K1)	Homo sapiens	hsa04010:MAPK signaling pathway,
MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4(MAP4K4)	Homo sapiens	hsa04010:MAPK signaling pathway,
MSN	moesin(MSN)	Homo sapiens	hsa04670:Leukocyte transendothelial migration,hsa04810:Regulation of actin cytoskeleton,hsa05162:Measles,hsa05205:Proteoglycans in cancer,
MYD88	myeloid differentiation primary response 88(MYD88)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa05132:Salmonella infection,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05144:Malaria,hsa05145:Toxoplasmosis,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
MYLK	myosin light chain kinase(MYLK)	Homo sapiens	hsa04020:Calcium signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04270:Vascular smooth muscle contraction,hsa04510:Focal adhesion,hsa04611:Platelet activation,hsa04810:Regulation of actin cytoskeleton,hsa04921:Oxytocin signaling pathway,hsa04971:Gastric acid secretion,
NEO1	neogenin 1(NEO1)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),
NTN1	netrin 1(NTN1)	Homo sapiens	hsa04360:Axon guidance,
NOD1	nucleotide binding oligomerization domain containing 1(NOD1)	Homo sapiens	hsa04621:NOD-like receptor signaling pathway,hsa05120:Epithelial cell signaling in Helicobacter pylori infection,hsa05131:Shigellosis,hsa05133:Pertussis,
OR10H2	olfactory receptor family 10 subfamily H member 2(OR10H2)	Homo sapiens	hsa04740:Olfactory transduction,
OSMR	oncostatin M receptor(OSMR)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,
OSM	oncostatin M(OSM)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,
PAK6	p21 (RAC1) activated kinase 6(PAK6)	Homo sapiens	hsa04012:ErbB signaling pathway,hsa04014:Ras signaling pathway,hsa04360:Axon guidance,hsa04510:Focal adhesion,hsa04660:T cell receptor signaling pathway,hsa04810:Regulation of actin cytoskeleton,hsa05211:Renal cell carcinoma,
PDX1	pancreatic and duodenal homeobox 1(PDX1)	Homo sapiens	hsa04911:Insulin secretion,hsa04930:Type II diabetes mellitus,hsa04950:Maturity onset diabetes of the young,
PRF1	perforin 1(PRF1)	Homo sapiens	hsa04650:Natural killer cell mediated cytotoxicity,hsa04940:Type I diabetes mellitus,hsa05320:Autoimmune thyroid disease,hsa05330:Allograft rejection,hsa05332:Graft-versus-host disease,hsa05416:Viral myocarditis,
PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1(PMAIP1)	Homo sapiens	hsa04115:p53 signaling pathway,hsa05203:Viral carcinogenesis,
PRLR	prolactin receptor(PRLR)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04080:Neuroactive ligand-receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,
PRL	prolactin(PRL)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04080:Neuroactive ligand-receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,
PTGDS	prostaglandin D2 synthase(PTGDS)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,
PTGER1	prostaglandin E receptor 1(PTGER1)	Homo sapiens	hsa04020:Calcium signaling pathway,hsa04080:Neuroactive ligand-receptor interaction,hsa05200:Pathways in cancer,
PTGER2	prostaglandin E receptor 2(PTGER2)	Homo sapiens	hsa04024:cAMP signaling pathway,hsa04080:Neuroactive ligand-receptor interaction,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04924:Renin secretion,hsa05200:Pathways in cancer,
PTGES	prostaglandin E synthase(PTGES)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,
PTGFR	prostaglandin F receptor(PTGFR)	Homo sapiens	hsa04020:Calcium signaling pathway,hsa04080:Neuroactive ligand-receptor interaction,
PTGIS	prostaglandin I2 synthase(PTGIS)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,
PTGS1	prostaglandin-endoperoxide synthase 1(PTGS1)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,hsa04611:Platelet activation,hsa04726:Serotonergic synapse,hsa04923:Regulation of lipolysis in adipocytes,
PKN2	protein kinase N2(PKN2)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa05132:Salmonella infection,
PPP2R5A	protein phosphatase 2 regulatory subunit B'alpha(PPP2R5A)	Homo sapiens	hsa03015:mRNA surveillance pathway,hsa04071:Sphingolipid signaling pathway,hsa04114:Oocyte meiosis,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04728:Dopaminergic synapse,
PPP2R5B	protein phosphatase 2 regulatory subunit B'beta(PPP2R5B)	Homo sapiens	hsa03015:mRNA surveillance pathway,hsa04071:Sphingolipid signaling pathway,hsa04114:Oocyte meiosis,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04728:Dopaminergic synapse,
PPP2R5D	protein phosphatase 2 regulatory subunit B'delta(PPP2R5D)	Homo sapiens	hsa03015:mRNA surveillance pathway,hsa04071:Sphingolipid signaling pathway,hsa04114:Oocyte meiosis,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04728:Dopaminergic synapse,
PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon(PPP2R5E)	Homo sapiens	hsa03015:mRNA surveillance pathway,hsa04071:Sphingolipid signaling pathway,hsa04114:Oocyte meiosis,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04728:Dopaminergic synapse,
PTPN6	protein tyrosine phosphatase, non-receptor type 6(PTPN6)	Homo sapiens	hsa04520:Adherens junction,hsa04630:Jak-STAT signaling pathway,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa05140:Leishmaniasis,hsa05205:Proteoglycans in cancer,
PTPRC	protein tyrosine phosphatase, receptor type C(PTPRC)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa04660:T cell receptor signaling pathway,hsa04666:Fc gamma R-mediated phagocytosis,hsa05340:Primary immunodeficiency,
RXFP1	relaxin/insulin like family peptide receptor 1(RXFP1)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,
RXFP2	relaxin/insulin like family peptide receptor 2(RXFP2)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,
SELL	selectin L(SELL)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),
SEMA4D	semaphorin 4D(SEMA4D)	Homo sapiens	hsa04360:Axon guidance,
STK3	serine/threonine kinase 3(STK3)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04390:Hippo signaling pathway,
SIRPA	signal regulatory protein alpha(SIRPA)	Homo sapiens	hsa04380:Osteoclast differentiation,
STAT1	signal transducer and activator of transcription 1(STAT1)	Homo sapiens	hsa04062:Chemokine signaling pathway,hsa04380:Osteoclast differentiation,hsa04620:Toll-like receptor signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa05140:Leishmaniasis,hsa05145:Toxoplasmosis,hsa05152:Tuberculosis,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,hsa05200:Pathways in cancer,hsa05212:Pancreatic cancer,hsa05321:Inflammatory bowel disease (IBD),
STAT2	signal transducer and activator of transcription 2(STAT2)	Homo sapiens	hsa04062:Chemokine signaling pathway,hsa04380:Osteoclast differentiation,hsa04630:Jak-STAT signaling pathway,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
STAT3	signal transducer and activator of transcription 3(STAT3)	Homo sapiens	hsa04062:Chemokine signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04068:FoxO signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04931:Insulin resistance,hsa05145:Toxoplasmosis,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05212:Pancreatic cancer,hsa05221:Acute myeloid leukemia,hsa05321:Inflammatory bowel disease (IBD),
STAT5A	signal transducer and activator of transcription 5A(STAT5A)	Homo sapiens	hsa04012:ErbB signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,
STAT5B	signal transducer and activator of transcription 5B(STAT5B)	Homo sapiens	hsa04012:ErbB signaling pathway,hsa04062:Chemokine signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,
SLC1A2	solute carrier family 1 member 2(SLC1A2)	Homo sapiens	hsa04724:Glutamatergic synapse,hsa05014:Amyotrophic lateral sclerosis (ALS),
SKAP1	src kinase associated phosphoprotein 1(SKAP1)	Homo sapiens	hsa04015:Rap1 signaling pathway,
SOCS1	suppressor of cytokine signaling 1(SOCS1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04380:Osteoclast differentiation,hsa04630:Jak-STAT signaling pathway,hsa04910:Insulin signaling pathway,hsa04917:Prolactin signaling pathway,hsa04930:Type II diabetes mellitus,hsa05145:Toxoplasmosis,hsa05206:MicroRNAs in cancer,
SOCS2	suppressor of cytokine signaling 2(SOCS2)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,hsa04910:Insulin signaling pathway,hsa04917:Prolactin signaling pathway,hsa04930:Type II diabetes mellitus,
SOCS3	suppressor of cytokine signaling 3(SOCS3)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa04380:Osteoclast differentiation,hsa04630:Jak-STAT signaling pathway,hsa04668:TNF signaling pathway,hsa04910:Insulin signaling pathway,hsa04917:Prolactin signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04930:Type II diabetes mellitus,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05160:Hepatitis C,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
SOCS4	suppressor of cytokine signaling 4(SOCS4)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,hsa04910:Insulin signaling pathway,hsa04917:Prolactin signaling pathway,hsa04930:Type II diabetes mellitus,
SOCS5	suppressor of cytokine signaling 5(SOCS5)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,
TACR2	tachykinin receptor 2(TACR2)	Homo sapiens	hsa04020:Calcium signaling pathway,hsa04080:Neuroactive ligand-receptor interaction,
TNXB	tenascin XB(TNXB)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05206:MicroRNAs in cancer,
TBXAS1	thromboxane A synthase 1(TBXAS1)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,hsa04611:Platelet activation,
