ID	Gene Name	Species	KEGG_PATHWAY
CDK6	cyclin dependent kinase 6(CDK6)	Homo sapiens	hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05206:MicroRNAs in cancer,hsa05212:Pancreatic cancer,hsa05214:Glioma,hsa05218:Melanoma,hsa05220:Chronic myeloid leukemia,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,
CDKN1A	cyclin dependent kinase inhibitor 1A(CDKN1A)	Homo sapiens	hsa04012:ErbB signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04921:Oxytocin signaling pathway,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05203:Viral carcinogenesis,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05218:Melanoma,hsa05219:Bladder cancer,hsa05220:Chronic myeloid leukemia,
CDKN1B	cyclin dependent kinase inhibitor 1B(CDKN1B)	Homo sapiens	hsa04012:ErbB signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04151:PI3K-Akt signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05203:Viral carcinogenesis,hsa05206:MicroRNAs in cancer,hsa05215:Prostate cancer,hsa05220:Chronic myeloid leukemia,
CDKN1C	cyclin dependent kinase inhibitor 1C(CDKN1C)	Homo sapiens	hsa04110:Cell cycle,
CDKN2A	cyclin dependent kinase inhibitor 2A(CDKN2A)	Homo sapiens	hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05206:MicroRNAs in cancer,hsa05212:Pancreatic cancer,hsa05214:Glioma,hsa05218:Melanoma,hsa05219:Bladder cancer,hsa05220:Chronic myeloid leukemia,hsa05223:Non-small cell lung cancer,
CDKN2B	cyclin dependent kinase inhibitor 2B(CDKN2B)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04350:TGF-beta signaling pathway,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05222:Small cell lung cancer,
CDKN2C	cyclin dependent kinase inhibitor 2C(CDKN2C)	Homo sapiens	hsa04110:Cell cycle,hsa05166:HTLV-I infection,hsa05202:Transcriptional misregulation in cancer,
CDKN2D	cyclin dependent kinase inhibitor 2D(CDKN2D)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,
CYP11A1	cytochrome P450 family 11 subfamily A member 1(CYP11A1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa01100:Metabolic pathways,hsa04913:Ovarian steroidogenesis,hsa04925:Aldosterone synthesis and secretion,
COX6C	cytochrome c oxidase subunit 6C(COX6C)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
COX7A1	cytochrome c oxidase subunit 7A1(COX7A1)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
CPEB4	cytoplasmic polyadenylation element binding protein 4(CPEB4)	Homo sapiens	hsa04114:Oocyte meiosis,hsa04320:Dorso-ventral axis formation,hsa04914:Progesterone-mediated oocyte maturation,
DDB2	damage specific DNA binding protein 2(DDB2)	Homo sapiens	hsa03420:Nucleotide excision repair,hsa04115:p53 signaling pathway,hsa04120:Ubiquitin mediated proteolysis,hsa05161:Hepatitis B,
DET1	de-etiolated homolog 1 (Arabidopsis)(DET1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
DAXX	death domain associated protein(DAXX)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa05014:Amyotrophic lateral sclerosis (ALS),hsa05168:Herpes simplex infection,
DCP1B	decapping mRNA 1B(DCP1B)	Homo sapiens	hsa03018:RNA degradation,
DOCK4	dedicator of cytokinesis 4(DOCK4)	Homo sapiens	hsa04015:Rap1 signaling pathway,
DEGS1	delta 4-desaturase, sphingolipid 1(DEGS1)	Homo sapiens	hsa00600:Sphingolipid metabolism,hsa01100:Metabolic pathways,hsa04071:Sphingolipid signaling pathway,
DLL1	delta like canonical Notch ligand 1(DLL1)	Homo sapiens	hsa04330:Notch signaling pathway,
DLL3	delta like canonical Notch ligand 3(DLL3)	Homo sapiens	hsa04330:Notch signaling pathway,
DLL4	delta like canonical Notch ligand 4(DLL4)	Homo sapiens	hsa04330:Notch signaling pathway,
DTX1	deltex E3 ubiquitin ligase 1(DTX1)	Homo sapiens	hsa04330:Notch signaling pathway,
DTX3	deltex E3 ubiquitin ligase 3(DTX3)	Homo sapiens	hsa04330:Notch signaling pathway,
DTX3L	deltex E3 ubiquitin ligase 3L(DTX3L)	Homo sapiens	hsa04330:Notch signaling pathway,
DHH	desert hedgehog(DHH)	Homo sapiens	hsa04340:Hedgehog signaling pathway,
DLX5	distal-less homeobox 5(DLX5)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
DROSHA	drosha ribonuclease III(DROSHA)	Homo sapiens	hsa03008:Ribosome biogenesis in eukaryotes,hsa05205:Proteoglycans in cancer,
DNAH9	dynein axonemal heavy chain 9(DNAH9)	Homo sapiens	hsa05016:Huntington's disease,
DYNC1I2	dynein cytoplasmic 1 intermediate chain 2(DYNC1I2)	Homo sapiens	hsa04145:Phagosome,hsa04962:Vasopressin-regulated water reabsorption,hsa05132:Salmonella infection,
EGR2	early growth response 2(EGR2)	Homo sapiens	hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05203:Viral carcinogenesis,
ENPP7	ectonucleotide pyrophosphatase/phosphodiesterase 7(ENPP7)	Homo sapiens	hsa00600:Sphingolipid metabolism,hsa01100:Metabolic pathways,
EGLN1	egl-9 family hypoxia inducible factor 1(EGLN1)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa05200:Pathways in cancer,hsa05211:Renal cell carcinoma,
EGLN3	egl-9 family hypoxia inducible factor 3(EGLN3)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa05200:Pathways in cancer,hsa05211:Renal cell carcinoma,
EPAS1	endothelial PAS domain protein 1(EPAS1)	Homo sapiens	hsa05200:Pathways in cancer,hsa05211:Renal cell carcinoma,
EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit(EZH2)	Homo sapiens	hsa05206:MicroRNAs in cancer,
EFNA2	ephrin A2(EFNA2)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04360:Axon guidance,
EPN1	epsin 1(EPN1)	Homo sapiens	hsa04144:Endocytosis,
ESR1	estrogen receptor 1(ESR1)	Homo sapiens	hsa04915:Estrogen signaling pathway,hsa04917:Prolactin signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa04961:Endocrine and other factor-regulated calcium reabsorption,hsa05205:Proteoglycans in cancer,
ESR2	estrogen receptor 2(ESR2)	Homo sapiens	hsa04915:Estrogen signaling pathway,hsa04917:Prolactin signaling pathway,
ESRRB	estrogen related receptor beta(ESRRB)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
EHMT1	euchromatic histone lysine methyltransferase 1(EHMT1)	Homo sapiens	hsa00310:Lysine degradation,
EIF2AK3	eukaryotic translation initiation factor 2 alpha kinase 3(EIF2AK3)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05160:Hepatitis C,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,hsa05169:Epstein-Barr virus infection,
FTH1	ferritin heavy chain 1(FTH1)	Homo sapiens	hsa04978:Mineral absorption,
FTL	ferritin light chain(FTL)	Homo sapiens	hsa04978:Mineral absorption,
FOXA2	forkhead box A2(FOXA2)	Homo sapiens	hsa04950:Maturity onset diabetes of the young,
FOXG1	forkhead box G1(FOXG1)	Homo sapiens	hsa04068:FoxO signaling pathway,
FOXO1	forkhead box O1(FOXO1)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04152:AMPK signaling pathway,hsa04910:Insulin signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05215:Prostate cancer,
FOXO4	forkhead box O4(FOXO4)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04068:FoxO signaling pathway,
FHIT	fragile histidine triad(FHIT)	Homo sapiens	hsa00230:Purine metabolism,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,
FUT4	fucosyltransferase 4(FUT4)	Homo sapiens	hsa00514:Other types of O-glycan biosynthesis,hsa00601:Glycosphingolipid biosynthesis - lacto and neolacto series,hsa01100:Metabolic pathways,
FUT7	fucosyltransferase 7(FUT7)	Homo sapiens	hsa00514:Other types of O-glycan biosynthesis,hsa00601:Glycosphingolipid biosynthesis - lacto and neolacto series,hsa01100:Metabolic pathways,
FUT8	fucosyltransferase 8(FUT8)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa00533:Glycosaminoglycan biosynthesis - keratan sulfate,hsa01100:Metabolic pathways,hsa05202:Transcriptional misregulation in cancer,
GALK1	galactokinase 1(GALK1)	Homo sapiens	hsa00052:Galactose metabolism,hsa00520:Amino sugar and nucleotide sugar metabolism,hsa01100:Metabolic pathways,
GALNS	galactosamine (N-acetyl)-6-sulfatase(GALNS)	Homo sapiens	hsa00531:Glycosaminoglycan degradation,hsa01100:Metabolic pathways,hsa04142:Lysosome,
GAL3ST1	galactose-3-O-sulfotransferase 1(GAL3ST1)	Homo sapiens	hsa00565:Ether lipid metabolism,hsa00600:Sphingolipid metabolism,hsa01100:Metabolic pathways,
GLA	galactosidase alpha(GLA)	Homo sapiens	hsa00052:Galactose metabolism,hsa00561:Glycerolipid metabolism,hsa00600:Sphingolipid metabolism,hsa00603:Glycosphingolipid biosynthesis - globo series,hsa04142:Lysosome,
GLB1	galactosidase beta 1(GLB1)	Homo sapiens	hsa00052:Galactose metabolism,hsa00511:Other glycan degradation,hsa00531:Glycosaminoglycan degradation,hsa00600:Sphingolipid metabolism,hsa00604:Glycosphingolipid biosynthesis - ganglio series,hsa01100:Metabolic pathways,hsa04142:Lysosome,
GALC	galactosylceramidase(GALC)	Homo sapiens	hsa00600:Sphingolipid metabolism,hsa01100:Metabolic pathways,hsa04142:Lysosome,
GTF2B	general transcription factor IIB(GTF2B)	Homo sapiens	hsa03022:Basal transcription factors,hsa05169:Epstein-Barr virus infection,hsa05203:Viral carcinogenesis,
GCGR	glucagon receptor(GCGR)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04922:Glucagon signaling pathway,
GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase(GNE)	Homo sapiens	hsa00520:Amino sugar and nucleotide sugar metabolism,hsa01100:Metabolic pathways,
G6PC	glucose-6-phosphatase catalytic subunit(G6PC)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00052:Galactose metabolism,hsa00500:Starch and sucrose metabolism,hsa01100:Metabolic pathways,hsa04068:FoxO signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04910:Insulin signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,hsa04973:Carbohydrate digestion and absorption,
GBA	glucosylceramidase beta(GBA)	Homo sapiens	hsa00511:Other glycan degradation,hsa00600:Sphingolipid metabolism,hsa01100:Metabolic pathways,hsa04142:Lysosome,
GCSH	glycine cleavage system protein H(GCSH)	Homo sapiens	hsa00260:Glycine, serine and threonine metabolism,hsa00630:Glyoxylate and dicarboxylate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
GLYAT	glycine-N-acyltransferase(GLYAT)	Homo sapiens	hsa00360:Phenylalanine metabolism,
GADD45B	growth arrest and DNA damage inducible beta(GADD45B)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,
GADD45G	growth arrest and DNA damage inducible gamma(GADD45G)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,
GAS1	growth arrest specific 1(GAS1)	Homo sapiens	hsa04340:Hedgehog signaling pathway,
GDF5	growth differentiation factor 5(GDF5)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,
GDF7	growth differentiation factor 7(GDF7)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,
GDF9	growth differentiation factor 9(GDF9)	Homo sapiens	hsa04913:Ovarian steroidogenesis,
HAND1	heart and neural crest derivatives expressed 1(HAND1)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
HHIP	hedgehog interacting protein(HHIP)	Homo sapiens	hsa04024:cAMP signaling pathway,hsa04340:Hedgehog signaling pathway,hsa05200:Pathways in cancer,hsa05217:Basal cell carcinoma,
HHEX	hematopoietically expressed homeobox(HHEX)	Homo sapiens	hsa04950:Maturity onset diabetes of the young,hsa05202:Transcriptional misregulation in cancer,
HMOX2	heme oxygenase 2(HMOX2)	Homo sapiens	hsa00860:Porphyrin and chlorophyll metabolism,hsa04978:Mineral absorption,
HS2ST1	heparan sulfate 2-O-sulfotransferase 1(HS2ST1)	Homo sapiens	hsa00534:Glycosaminoglycan biosynthesis - heparan sulfate / heparin,
HNF4A	hepatocyte nuclear factor 4 alpha(HNF4A)	Homo sapiens	hsa04152:AMPK signaling pathway,hsa04950:Maturity onset diabetes of the young,
HES1	hes family bHLH transcription factor 1(HES1)	Homo sapiens	hsa03460:Fanconi anemia pathway,hsa04330:Notch signaling pathway,hsa04950:Maturity onset diabetes of the young,
HES5	hes family bHLH transcription factor 5(HES5)	Homo sapiens	hsa04330:Notch signaling pathway,
HDAC10	histone deacetylase 10(HDAC10)	Homo sapiens	hsa05034:Alcoholism,hsa05203:Viral carcinogenesis,
HDAC11	histone deacetylase 11(HDAC11)	Homo sapiens	hsa05034:Alcoholism,hsa05203:Viral carcinogenesis,
HDAC3	histone deacetylase 3(HDAC3)	Homo sapiens	hsa04919:Thyroid hormone signaling pathway,hsa05034:Alcoholism,hsa05203:Viral carcinogenesis,
HDAC4	histone deacetylase 4(HDAC4)	Homo sapiens	hsa05034:Alcoholism,hsa05169:Epstein-Barr virus infection,hsa05203:Viral carcinogenesis,
HDAC5	histone deacetylase 5(HDAC5)	Homo sapiens	hsa05034:Alcoholism,hsa05169:Epstein-Barr virus infection,hsa05203:Viral carcinogenesis,
HDAC7	histone deacetylase 7(HDAC7)	Homo sapiens	hsa05034:Alcoholism,hsa05203:Viral carcinogenesis,
HDAC9	histone deacetylase 9(HDAC9)	Homo sapiens	hsa05034:Alcoholism,hsa05203:Viral carcinogenesis,
HOXD10	homeobox D10(HOXD10)	Homo sapiens	hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,
HCFC2	host cell factor C2(HCFC2)	Homo sapiens	hsa05168:Herpes simplex infection,
HAP1	huntingtin associated protein 1(HAP1)	Homo sapiens	hsa04727:GABAergic synapse,hsa05016:Huntington's disease,
HTT	huntingtin(HTT)	Homo sapiens	hsa05016:Huntington's disease,
HSD17B1	hydroxysteroid 17-beta dehydrogenase 1(HSD17B1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa01100:Metabolic pathways,hsa04913:Ovarian steroidogenesis,
HSD17B2	hydroxysteroid 17-beta dehydrogenase 2(HSD17B2)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa01100:Metabolic pathways,hsa04913:Ovarian steroidogenesis,
HSD17B3	hydroxysteroid 17-beta dehydrogenase 3(HSD17B3)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa01100:Metabolic pathways,
HIF1A	hypoxia inducible factor 1 alpha subunit(HIF1A)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05211:Renal cell carcinoma,hsa05230:Central carbon metabolism in cancer,hsa05231:Choline metabolism in cancer,
IHH	indian hedgehog(IHH)	Homo sapiens	hsa04340:Hedgehog signaling pathway,
IVNS1ABP	influenza virus NS1A binding protein(IVNS1ABP)	Homo sapiens	hsa05164:Influenza A,
ID1	inhibitor of DNA binding 1, HLH protein(ID1)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
ID2	inhibitor of DNA binding 2, HLH protein(ID2)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05202:Transcriptional misregulation in cancer,
ID3	inhibitor of DNA binding 3, HLH protein(ID3)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
ID4	inhibitor of DNA binding 4, HLH protein(ID4)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
IP6K3	inositol hexakisphosphate kinase 3(IP6K3)	Homo sapiens	hsa04070:Phosphatidylinositol signaling system,
INPP5B	inositol polyphosphate-5-phosphatase B(INPP5B)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04070:Phosphatidylinositol signaling system,
IFIT1	interferon induced protein with tetratricopeptide repeats 1(IFIT1)	Homo sapiens	hsa05160:Hepatitis C,hsa05168:Herpes simplex infection,
IRF1	interferon regulatory factor 1(IRF1)	Homo sapiens	hsa04917:Prolactin signaling pathway,hsa05133:Pertussis,hsa05160:Hepatitis C,
IRF8	interferon regulatory factor 8(IRF8)	Homo sapiens	hsa05133:Pertussis,
IDI2	isopentenyl-diphosphate delta isomerase 2(IDI2)	Homo sapiens	hsa00900:Terpenoid backbone biosynthesis,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
JAG1	jagged 1(JAG1)	Homo sapiens	hsa04330:Notch signaling pathway,
JAG2	jagged 2(JAG2)	Homo sapiens	hsa04330:Notch signaling pathway,
JMJD1C	jumonji domain containing 1C(JMJD1C)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
KPNA1	karyopherin subunit alpha 1(KPNA1)	Homo sapiens	hsa05164:Influenza A,
LCT	lactase(LCT)	Homo sapiens	hsa00052:Galactose metabolism,hsa01100:Metabolic pathways,hsa04973:Carbohydrate digestion and absorption,
LAMA4	laminin subunit alpha 4(LAMA4)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05143:African trypanosomiasis,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5(LAMTOR5)	Homo sapiens	hsa05161:Hepatitis B,
LRAT	lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase)(LRAT)	Homo sapiens	hsa00830:Retinol metabolism,hsa04977:Vitamin digestion and absorption,
LEF1	lymphoid enhancer binding factor 1(LEF1)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04520:Adherens junction,hsa04916:Melanogenesis,hsa05200:Pathways in cancer,hsa05210:Colorectal cancer,hsa05213:Endometrial cancer,hsa05215:Prostate cancer,hsa05216:Thyroid cancer,hsa05217:Basal cell carcinoma,hsa05221:Acute myeloid leukemia,hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),
KMT2A	lysine methyltransferase 2A(KMT2A)	Homo sapiens	hsa00310:Lysine degradation,hsa05202:Transcriptional misregulation in cancer,
KMT2B	lysine methyltransferase 2B(KMT2B)	Homo sapiens	hsa00310:Lysine degradation,
KMT2C	lysine methyltransferase 2C(KMT2C)	Homo sapiens	hsa00310:Lysine degradation,
KMT2D	lysine methyltransferase 2D(KMT2D)	Homo sapiens	hsa00310:Lysine degradation,
LPAR2	lysophosphatidic acid receptor 2(LPAR2)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04080:Neuroactive ligand-receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa05200:Pathways in cancer,
LPAR4	lysophosphatidic acid receptor 4(LPAR4)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04080:Neuroactive ligand-receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa05200:Pathways in cancer,
LPCAT1	lysophosphatidylcholine acyltransferase 1(LPCAT1)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa00565:Ether lipid metabolism,hsa01100:Metabolic pathways,
LYPLA2	lysophospholipase II(LYPLA2)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,
LAMP2	lysosomal associated membrane protein 2(LAMP2)	Homo sapiens	hsa04142:Lysosome,hsa04145:Phagosome,hsa05152:Tuberculosis,
MLYCD	malonyl-CoA decarboxylase(MLYCD)	Homo sapiens	hsa00410:beta-Alanine metabolism,hsa00640:Propanoate metabolism,hsa01100:Metabolic pathways,hsa04146:Peroxisome,hsa04152:AMPK signaling pathway,
MCAT	malonyl-CoA-acyl carrier protein transacylase(MCAT)	Homo sapiens	hsa00061:Fatty acid biosynthesis,hsa01100:Metabolic pathways,hsa01212:Fatty acid metabolism,
MAN1A1	mannosidase alpha class 1A member 1(MAN1A1)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,hsa04141:Protein processing in endoplasmic reticulum,
MAN1A2	mannosidase alpha class 1A member 2(MAN1A2)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,hsa04141:Protein processing in endoplasmic reticulum,
MAN1C1	mannosidase alpha class 1C member 1(MAN1C1)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,hsa04141:Protein processing in endoplasmic reticulum,
MAN2A1	mannosidase alpha class 2A member 1(MAN2A1)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,
MAN2A2	mannosidase alpha class 2A member 2(MAN2A2)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,
MAN2B1	mannosidase alpha class 2B member 1(MAN2B1)	Homo sapiens	hsa00511:Other glycan degradation,hsa04142:Lysosome,
MGAT1	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase(MGAT1)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,
MGAT4A	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A(MGAT4A)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,
MGAT4B	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B(MGAT4B)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,
MGAT2	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase(MGAT2)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,
MGAT5	mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase(MGAT5)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,
MGAT3	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase(MGAT3)	Homo sapiens	hsa00510:N-Glycan biosynthesis,hsa01100:Metabolic pathways,
MAML1	mastermind like transcriptional coactivator 1(MAML1)	Homo sapiens	hsa04330:Notch signaling pathway,
MED12L	mediator complex subunit 12 like(MED12L)	Homo sapiens	hsa04919:Thyroid hormone signaling pathway,
MITF	melanogenesis associated transcription factor(MITF)	Homo sapiens	hsa04380:Osteoclast differentiation,hsa04916:Melanogenesis,hsa05200:Pathways in cancer,hsa05218:Melanoma,
MEN1	menin 1(MEN1)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
MRPL18	mitochondrial ribosomal protein L18(MRPL18)	Homo sapiens	hsa03010:Ribosome,
MRPL24	mitochondrial ribosomal protein L24(MRPL24)	Homo sapiens	hsa03010:Ribosome,
MRPL32	mitochondrial ribosomal protein L32(MRPL32)	Homo sapiens	hsa03010:Ribosome,
MRPS12	mitochondrial ribosomal protein S12(MRPS12)	Homo sapiens	hsa03010:Ribosome,
MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3(MAPK8IP3)	Homo sapiens	hsa04010:MAPK signaling pathway,
MLKL	mixed lineage kinase domain like(MLKL)	Homo sapiens	hsa04668:TNF signaling pathway,
MOGAT2	monoacylglycerol O-acyltransferase 2(MOGAT2)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa04975:Fat digestion and absorption,
MOGAT3	monoacylglycerol O-acyltransferase 3(MOGAT3)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,hsa04975:Fat digestion and absorption,
MSX1	msh homeobox 1(MSX1)	Homo sapiens	hsa05166:HTLV-I infection,
MSX2	msh homeobox 2(MSX2)	Homo sapiens	hsa05166:HTLV-I infection,
MIOX	myo-inositol oxygenase(MIOX)	Homo sapiens	hsa00053:Ascorbate and aldarate metabolism,hsa00562:Inositol phosphate metabolism,
MEF2A	myocyte enhancer factor 2A(MEF2A)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,
MEF2C	myocyte enhancer factor 2C(MEF2C)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04921:Oxytocin signaling pathway,hsa05202:Transcriptional misregulation in cancer,
MEF2D	myocyte enhancer factor 2D(MEF2D)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,
MYF5	myogenic factor 5(MYF5)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
MYH7	myosin heavy chain 7(MYH7)	Homo sapiens	hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04530:Tight junction,hsa05416:Viral myocarditis,
MYLPF	myosin light chain, phosphorylatable, fast skeletal muscle(MYLPF)	Homo sapiens	hsa04510:Focal adhesion,hsa04530:Tight junction,hsa04670:Leukocyte transendothelial migration,hsa04810:Regulation of actin cytoskeleton,
MTMR4	myotubularin related protein 4(MTMR4)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04070:Phosphatidylinositol signaling system,
