ID	Gene Name	Species	KEGG_PATHWAY
BCAT2	branched chain amino acid transaminase 2(BCAT2)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa00290:Valine, leucine and isoleucine biosynthesis,hsa00770:Pantothenate and CoA biosynthesis,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01210:2-Oxocarboxylic acid metabolism,hsa01230:Biosynthesis of amino acids,
BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta(BCKDHB)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
CALB1	calbindin 1(CALB1)	Homo sapiens	hsa04961:Endocrine and other factor-regulated calcium reabsorption,
CACNG5	calcium voltage-gated channel auxiliary subunit gamma 5(CACNG5)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04921:Oxytocin signaling pathway,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
CACNG7	calcium voltage-gated channel auxiliary subunit gamma 7(CACNG7)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04921:Oxytocin signaling pathway,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
CACYBP	calcyclin binding protein(CACYBP)	Homo sapiens	hsa04310:Wnt signaling pathway,
CALML5	calmodulin like 5(CALML5)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04020:Calcium signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04024:cAMP signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04114:Oocyte meiosis,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04270:Vascular smooth muscle contraction,hsa04713:Circadian entrainment,hsa04720:Long-term potentiation,hsa04722:Neurotrophin signaling pathway,hsa04728:Dopaminergic synapse,hsa04740:Olfactory transduction,hsa04744:Phototransduction,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04910:Insulin signaling pathway,hsa04912:GnRH signaling pathway,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04921:Oxytocin signaling pathway,hsa04922:Glucagon signaling pathway,hsa04924:Renin secretion,hsa04925:Aldosterone synthesis and secretion,hsa04970:Salivary secretion,hsa04971:Gastric acid secretion,hsa05010:Alzheimer's disease,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05133:Pertussis,hsa05152:Tuberculosis,hsa05214:Glioma,
CALR	calreticulin(CALR)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,hsa04145:Phagosome,hsa04612:Antigen processing and presentation,hsa05142:Chagas disease (American trypanosomiasis),hsa05166:HTLV-I infection,
CAPZA1	capping actin protein of muscle Z-line alpha subunit 1(CAPZA1)	Homo sapiens	hsa04144:Endocytosis,
CHST12	carbohydrate sulfotransferase 12(CHST12)	Homo sapiens	hsa00532:Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,
CMBL	carboxymethylenebutenolidase homolog(CMBL)	Homo sapiens	hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
CRAT	carnitine O-acetyltransferase(CRAT)	Homo sapiens	hsa04146:Peroxisome,
CPT1A	carnitine palmitoyltransferase 1A(CPT1A)	Homo sapiens	hsa00071:Fatty acid degradation,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04152:AMPK signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,
CPT1B	carnitine palmitoyltransferase 1B(CPT1B)	Homo sapiens	hsa00071:Fatty acid degradation,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04152:AMPK signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,
CPT1C	carnitine palmitoyltransferase 1C(CPT1C)	Homo sapiens	hsa00071:Fatty acid degradation,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04152:AMPK signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04922:Glucagon signaling pathway,
CPT2	carnitine palmitoyltransferase 2(CPT2)	Homo sapiens	hsa00071:Fatty acid degradation,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,
CNDP1	carnosine dipeptidase 1(CNDP1)	Homo sapiens	hsa00330:Arginine and proline metabolism,hsa00340:Histidine metabolism,hsa00410:beta-Alanine metabolism,hsa01100:Metabolic pathways,
COMP	cartilage oligomeric matrix protein(COMP)	Homo sapiens	hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05144:Malaria,
CARD9	caspase recruitment domain family member 9(CARD9)	Homo sapiens	hsa04621:NOD-like receptor signaling pathway,hsa05152:Tuberculosis,
COMT	catechol-O-methyltransferase(COMT)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00350:Tyrosine metabolism,hsa01100:Metabolic pathways,hsa04728:Dopaminergic synapse,
CTNNBL1	catenin beta like 1(CTNNBL1)	Homo sapiens	hsa03040:Spliceosome,
CTSE	cathepsin E(CTSE)	Homo sapiens	hsa04142:Lysosome,
CTSZ	cathepsin Z(CTSZ)	Homo sapiens	hsa04142:Lysosome,
CDC20	cell division cycle 20(CDC20)	Homo sapiens	hsa04110:Cell cycle,hsa04114:Oocyte meiosis,hsa04120:Ubiquitin mediated proteolysis,hsa05166:HTLV-I infection,hsa05203:Viral carcinogenesis,
CDC26	cell division cycle 26(CDC26)	Homo sapiens	hsa04110:Cell cycle,hsa04114:Oocyte meiosis,hsa04120:Ubiquitin mediated proteolysis,hsa04914:Progesterone-mediated oocyte maturation,hsa05166:HTLV-I infection,
CDC5L	cell division cycle 5 like(CDC5L)	Homo sapiens	hsa03040:Spliceosome,
CER1	cerberus 1, DAN family BMP antagonist(CER1)	Homo sapiens	hsa04310:Wnt signaling pathway,
CLDN2	claudin 2(CLDN2)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa04530:Tight junction,hsa04670:Leukocyte transendothelial migration,hsa05160:Hepatitis C,
CLDN4	claudin 4(CLDN4)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa04530:Tight junction,hsa04670:Leukocyte transendothelial migration,hsa05160:Hepatitis C,
CLDN7	claudin 7(CLDN7)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa04530:Tight junction,hsa04670:Leukocyte transendothelial migration,hsa05160:Hepatitis C,
CCDC12	coiled-coil domain containing 12(CCDC12)	Homo sapiens	hsa03040:Spliceosome,
COLGALT2	collagen beta(1-O)galactosyltransferase 2(COLGALT2)	Homo sapiens	hsa00310:Lysine degradation,hsa00514:Other types of O-glycan biosynthesis,
COL6A2	collagen type VI alpha 2 chain(COL6A2)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04974:Protein digestion and absorption,
C7	complement C7(C7)	Homo sapiens	hsa04610:Complement and coagulation cascades,hsa05020:Prion diseases,hsa05322:Systemic lupus erythematosus,
CIR1	corepressor interacting with RBPJ, 1(CIR1)	Homo sapiens	hsa04330:Notch signaling pathway,
CORO1A	coronin 1A(CORO1A)	Homo sapiens	hsa04145:Phagosome,hsa05152:Tuberculosis,
CKB	creatine kinase B(CKB)	Homo sapiens	hsa00330:Arginine and proline metabolism,hsa01100:Metabolic pathways,
CRY1	cryptochrome circadian clock 1(CRY1)	Homo sapiens	hsa04710:Circadian rhythm,
CUL2	cullin 2(CUL2)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa04120:Ubiquitin mediated proteolysis,hsa05200:Pathways in cancer,hsa05211:Renal cell carcinoma,
CCNB1	cyclin B1(CCNB1)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04914:Progesterone-mediated oocyte maturation,
CCNG2	cyclin G2(CCNG2)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04115:p53 signaling pathway,
CDA	cytidine deaminase(CDA)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
CYP1A1	cytochrome P450 family 1 subfamily A member 1(CYP1A1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00380:Tryptophan metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa01100:Metabolic pathways,hsa04913:Ovarian steroidogenesis,hsa05204:Chemical carcinogenesis,
CYP1A2	cytochrome P450 family 1 subfamily A member 2(CYP1A2)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00232:Caffeine metabolism,hsa00380:Tryptophan metabolism,hsa00591:Linoleic acid metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
CYP1B1	cytochrome P450 family 1 subfamily B member 1(CYP1B1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00380:Tryptophan metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa04913:Ovarian steroidogenesis,hsa05204:Chemical carcinogenesis,hsa05206:MicroRNAs in cancer,
CYP19A1	cytochrome P450 family 19 subfamily A member 1(CYP19A1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa01100:Metabolic pathways,hsa04913:Ovarian steroidogenesis,
CYP2A13	cytochrome P450 family 2 subfamily A member 13(CYP2A13)	Homo sapiens	hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa05204:Chemical carcinogenesis,
CYP2B6	cytochrome P450 family 2 subfamily B member 6(CYP2B6)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,
CYP2C18	cytochrome P450 family 2 subfamily C member 18(CYP2C18)	Homo sapiens	hsa00830:Retinol metabolism,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa05204:Chemical carcinogenesis,
CYP2C19	cytochrome P450 family 2 subfamily C member 19(CYP2C19)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa00591:Linoleic acid metabolism,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa05204:Chemical carcinogenesis,
CYP2C8	cytochrome P450 family 2 subfamily C member 8(CYP2C8)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa00591:Linoleic acid metabolism,hsa00830:Retinol metabolism,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa05204:Chemical carcinogenesis,
CYP2D6	cytochrome P450 family 2 subfamily D member 6(CYP2D6)	Homo sapiens	hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa04726:Serotonergic synapse,
CYP2E1	cytochrome P450 family 2 subfamily E member 1(CYP2E1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00590:Arachidonic acid metabolism,hsa00591:Linoleic acid metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05204:Chemical carcinogenesis,
CYP2F1	cytochrome P450 family 2 subfamily F member 1(CYP2F1)	Homo sapiens	hsa00980:Metabolism of xenobiotics by cytochrome P450,
CYP2J2	cytochrome P450 family 2 subfamily J member 2(CYP2J2)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa00591:Linoleic acid metabolism,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04913:Ovarian steroidogenesis,
CYP2S1	cytochrome P450 family 2 subfamily S member 1(CYP2S1)	Homo sapiens	hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa01100:Metabolic pathways,
CYP3A7	cytochrome P450 family 3 subfamily A member 7(CYP3A7)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00830:Retinol metabolism,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
CYP39A1	cytochrome P450 family 39 subfamily A member 1(CYP39A1)	Homo sapiens	hsa00120:Primary bile acid biosynthesis,
CYP4A11	cytochrome P450 family 4 subfamily A member 11(CYP4A11)	Homo sapiens	hsa00071:Fatty acid degradation,hsa00590:Arachidonic acid metabolism,hsa00830:Retinol metabolism,hsa01100:Metabolic pathways,hsa04270:Vascular smooth muscle contraction,
CYP4F8	cytochrome P450 family 4 subfamily F member 8(CYP4F8)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,
CYP4X1	cytochrome P450 family 4 subfamily X member 1(CYP4X1)	Homo sapiens	hsa04726:Serotonergic synapse,
CYP7B1	cytochrome P450 family 7 subfamily B member 1(CYP7B1)	Homo sapiens	hsa00120:Primary bile acid biosynthesis,hsa00140:Steroid hormone biosynthesis,
COX4I1	cytochrome c oxidase subunit 4I1(COX4I1)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
COX4I2	cytochrome c oxidase subunit 4I2(COX4I2)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
COX5A	cytochrome c oxidase subunit 5A(COX5A)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
COX5B	cytochrome c oxidase subunit 5B(COX5B)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
CYTH1	cytohesin 1(CYTH1)	Homo sapiens	hsa04144:Endocytosis,
DCTD	dCMP deaminase(DCTD)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa01100:Metabolic pathways,
DTX4	deltex E3 ubiquitin ligase 4(DTX4)	Homo sapiens	hsa04330:Notch signaling pathway,
DGUOK	deoxyguanosine kinase(DGUOK)	Homo sapiens	hsa00230:Purine metabolism,hsa01100:Metabolic pathways,
DTYMK	deoxythymidylate kinase(DTYMK)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa01100:Metabolic pathways,
DAGLA	diacylglycerol lipase alpha(DAGLA)	Homo sapiens	hsa04723:Retrograde endocannabinoid signaling,hsa04925:Aldosterone synthesis and secretion,
DBI	diazepam binding inhibitor, acyl-CoA binding protein(DBI)	Homo sapiens	hsa03320:PPAR signaling pathway,
DCXR	dicarbonyl and L-xylulose reductase(DCXR)	Homo sapiens	hsa00040:Pentose and glucuronate interconversions,hsa01100:Metabolic pathways,
DKK1	dickkopf WNT signaling pathway inhibitor 1(DKK1)	Homo sapiens	hsa04310:Wnt signaling pathway,
DKK2	dickkopf WNT signaling pathway inhibitor 2(DKK2)	Homo sapiens	hsa04310:Wnt signaling pathway,
DKK4	dickkopf WNT signaling pathway inhibitor 4(DKK4)	Homo sapiens	hsa04310:Wnt signaling pathway,
DBT	dihydrolipoamide branched chain transacylase E2(DBT)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
DPYSL2	dihydropyrimidinase like 2(DPYSL2)	Homo sapiens	hsa04360:Axon guidance,
DPYSL5	dihydropyrimidinase like 5(DPYSL5)	Homo sapiens	hsa04360:Axon guidance,
DPYS	dihydropyrimidinase(DPYS)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00410:beta-Alanine metabolism,hsa00770:Pantothenate and CoA biosynthesis,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
DPYD	dihydropyrimidine dehydrogenase(DPYD)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00410:beta-Alanine metabolism,hsa00770:Pantothenate and CoA biosynthesis,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
DAAM1	dishevelled associated activator of morphogenesis 1(DAAM1)	Homo sapiens	hsa04310:Wnt signaling pathway,
DVL1	dishevelled segment polarity protein 1(DVL1)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04330:Notch signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05217:Basal cell carcinoma,
DVL2	dishevelled segment polarity protein 2(DVL2)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04330:Notch signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05217:Basal cell carcinoma,
DVL3	dishevelled segment polarity protein 3(DVL3)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04330:Notch signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05217:Basal cell carcinoma,
DDC	dopa decarboxylase(DDC)	Homo sapiens	hsa00340:Histidine metabolism,hsa00350:Tyrosine metabolism,hsa00360:Phenylalanine metabolism,hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa04728:Dopaminergic synapse,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,
DCT	dopachrome tautomerase(DCT)	Homo sapiens	hsa00350:Tyrosine metabolism,hsa01100:Metabolic pathways,hsa04916:Melanogenesis,
DBH	dopamine beta-hydroxylase(DBH)	Homo sapiens	hsa00350:Tyrosine metabolism,hsa01100:Metabolic pathways,
DCTN1	dynactin subunit 1(DCTN1)	Homo sapiens	hsa04962:Vasopressin-regulated water reabsorption,hsa05016:Huntington's disease,
DCTN2	dynactin subunit 2(DCTN2)	Homo sapiens	hsa04962:Vasopressin-regulated water reabsorption,hsa05016:Huntington's disease,
DCTN5	dynactin subunit 5(DCTN5)	Homo sapiens	hsa04962:Vasopressin-regulated water reabsorption,
DNAI1	dynein axonemal intermediate chain 1(DNAI1)	Homo sapiens	hsa05016:Huntington's disease,
DNAL4	dynein axonemal light chain 4(DNAL4)	Homo sapiens	hsa05016:Huntington's disease,
DYNC1I1	dynein cytoplasmic 1 intermediate chain 1(DYNC1I1)	Homo sapiens	hsa04145:Phagosome,hsa04962:Vasopressin-regulated water reabsorption,hsa05132:Salmonella infection,
DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2(DYNC1LI2)	Homo sapiens	hsa04145:Phagosome,hsa04962:Vasopressin-regulated water reabsorption,hsa05132:Salmonella infection,
DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1(DYNC2LI1)	Homo sapiens	hsa04962:Vasopressin-regulated water reabsorption,
DYNLL2	dynein light chain LC8-type 2(DYNLL2)	Homo sapiens	hsa04962:Vasopressin-regulated water reabsorption,
EML4	echinoderm microtubule associated protein like 4(EML4)	Homo sapiens	hsa05223:Non-small cell lung cancer,
ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1(ENPP1)	Homo sapiens	hsa00230:Purine metabolism,hsa00500:Starch and sucrose metabolism,hsa00760:Nicotinate and nicotinamide metabolism,hsa00770:Pantothenate and CoA biosynthesis,hsa01100:Metabolic pathways,
ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2(ENPP2)	Homo sapiens	hsa00565:Ether lipid metabolism,
ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3(ENPP3)	Homo sapiens	hsa00230:Purine metabolism,hsa00500:Starch and sucrose metabolism,hsa00760:Nicotinate and nicotinamide metabolism,hsa00770:Pantothenate and CoA biosynthesis,hsa01100:Metabolic pathways,
ERP29	endoplasmic reticulum protein 29(ERP29)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
ENO2	enolase 2(ENO2)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01230:Biosynthesis of amino acids,hsa03018:RNA degradation,hsa04066:HIF-1 signaling pathway,
ECI1	enoyl-CoA delta isomerase 1(ECI1)	Homo sapiens	hsa00071:Fatty acid degradation,
ECH1	enoyl-CoA hydratase 1(ECH1)	Homo sapiens	hsa04146:Peroxisome,
EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase(EHHADH)	Homo sapiens	hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00310:Lysine degradation,hsa00380:Tryptophan metabolism,hsa00410:beta-Alanine metabolism,hsa00640:Propanoate metabolism,hsa00650:Butanoate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04146:Peroxisome,
ECHS1	enoyl-CoA hydratase, short chain 1(ECHS1)	Homo sapiens	hsa00062:Fatty acid elongation,hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00310:Lysine degradation,hsa00380:Tryptophan metabolism,hsa00410:beta-Alanine metabolism,hsa00640:Propanoate metabolism,hsa00650:Butanoate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01212:Fatty acid metabolism,
EPX	eosinophil peroxidase(EPX)	Homo sapiens	hsa05310:Asthma,
EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1(EPS15L1)	Homo sapiens	hsa04144:Endocytosis,
EPHX1	epoxide hydrolase 1(EPHX1)	Homo sapiens	hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa04976:Bile secretion,hsa05204:Chemical carcinogenesis,
EPHX2	epoxide hydrolase 2(EPHX2)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,hsa04146:Peroxisome,
EPB41	erythrocyte membrane protein band 4.1(EPB41)	Homo sapiens	hsa04530:Tight junction,
ESD	esterase D(ESD)	Homo sapiens	hsa01200:Carbon metabolism,
ETNK1	ethanolamine kinase 1(ETNK1)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa01100:Metabolic pathways,
ETNPPL	ethanolamine-phosphate phospho-lyase(ETNPPL)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa01100:Metabolic pathways,
EIF1	eukaryotic translation initiation factor 1(EIF1)	Homo sapiens	hsa03013:RNA transport,
EXOC7	exocyst complex component 7(EXOC7)	Homo sapiens	hsa04910:Insulin signaling pathway,
EXOSC8	exosome component 8(EXOSC8)	Homo sapiens	hsa03018:RNA degradation,
FABP3	fatty acid binding protein 3(FABP3)	Homo sapiens	hsa03320:PPAR signaling pathway,
FABP5	fatty acid binding protein 5(FABP5)	Homo sapiens	hsa03320:PPAR signaling pathway,
FABP7	fatty acid binding protein 7(FABP7)	Homo sapiens	hsa03320:PPAR signaling pathway,
FAR1	fatty acyl-CoA reductase 1(FAR1)	Homo sapiens	hsa04146:Peroxisome,
FLAD1	flavin adenine dinucleotide synthetase 1(FLAD1)	Homo sapiens	hsa00740:Riboflavin metabolism,hsa01100:Metabolic pathways,
FMO5	flavin containing monooxygenase 5(FMO5)	Homo sapiens	hsa00982:Drug metabolism - cytochrome P450,
FLCN	folliculin(FLCN)	Homo sapiens	hsa05211:Renal cell carcinoma,
FOXP3	forkhead box P3(FOXP3)	Homo sapiens	hsa05321:Inflammatory bowel disease (IBD),
FTCD	formimidoyltransferase cyclodeaminase(FTCD)	Homo sapiens	hsa00340:Histidine metabolism,hsa00670:One carbon pool by folate,hsa01100:Metabolic pathways,
FMN2	formin 2(FMN2)	Homo sapiens	hsa04320:Dorso-ventral axis formation,
FXN	frataxin(FXN)	Homo sapiens	hsa00860:Porphyrin and chlorophyll metabolism,
FRAT1	frequently rearranged in advanced T-cell lymphomas 1(FRAT1)	Homo sapiens	hsa04310:Wnt signaling pathway,
FRAT2	frequently rearranged in advanced T-cell lymphomas 2(FRAT2)	Homo sapiens	hsa04310:Wnt signaling pathway,
FZD1	frizzled class receptor 1(FZD1)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
FZD10	frizzled class receptor 10(FZD10)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
FZD2	frizzled class receptor 2(FZD2)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
FZD3	frizzled class receptor 3(FZD3)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05217:Basal cell carcinoma,
FZD4	frizzled class receptor 4(FZD4)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
FZD5	frizzled class receptor 5(FZD5)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
FZD6	frizzled class receptor 6(FZD6)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
