ID	Gene Name	Species	KEGG_PATHWAY
OR2T6	olfactory receptor family 2 subfamily T member 6(OR2T6)	Homo sapiens	hsa04740:Olfactory transduction,
OR8D2	olfactory receptor family 8 subfamily D member 2 (gene/pseudogene)(OR8D2)	Homo sapiens	hsa04740:Olfactory transduction,
PALB2	partner and localizer of BRCA2(PALB2)	Homo sapiens	hsa03460:Fanconi anemia pathway,
PRPH	peripherin(PRPH)	Homo sapiens	hsa05014:Amyotrophic lateral sclerosis (ALS),
PDE4B	phosphodiesterase 4B(PDE4B)	Homo sapiens	hsa00230:Purine metabolism,hsa04024:cAMP signaling pathway,hsa05032:Morphine addiction,
PLA2G4F	phospholipase A2 group IVF(PLA2G4F)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa00565:Ether lipid metabolism,hsa00590:Arachidonic acid metabolism,hsa00591:Linoleic acid metabolism,hsa00592:alpha-Linolenic acid metabolism,hsa01100:Metabolic pathways,hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04270:Vascular smooth muscle contraction,hsa04370:VEGF signaling pathway,hsa04611:Platelet activation,hsa04664:Fc epsilon RI signaling pathway,hsa04724:Glutamatergic synapse,hsa04726:Serotonergic synapse,hsa04730:Long-term depression,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04912:GnRH signaling pathway,hsa04913:Ovarian steroidogenesis,hsa04921:Oxytocin signaling pathway,hsa05231:Choline metabolism in cancer,
PLTP	phospholipid transfer protein(PLTP)	Homo sapiens	hsa03320:PPAR signaling pathway,
PLAT	plasminogen activator, tissue type(PLAT)	Homo sapiens	hsa04610:Complement and coagulation cascades,hsa05202:Transcriptional misregulation in cancer,
PLAUR	plasminogen activator, urokinase receptor(PLAUR)	Homo sapiens	hsa04610:Complement and coagulation cascades,hsa05205:Proteoglycans in cancer,
PLAU	plasminogen activator, urokinase(PLAU)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04610:Complement and coagulation cascades,hsa05202:Transcriptional misregulation in cancer,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,
PLG	plasminogen(PLG)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04610:Complement and coagulation cascades,hsa05150:Staphylococcus aureus infection,hsa05164:Influenza A,
PDGFA	platelet derived growth factor subunit A(PDGFA)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04540:Gap junction,hsa04810:Regulation of actin cytoskeleton,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05206:MicroRNAs in cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05218:Melanoma,hsa05231:Choline metabolism in cancer,
PF4V1	platelet factor 4 variant 1(PF4V1)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04062:Chemokine signaling pathway,
PF4	platelet factor 4(PF4)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04062:Chemokine signaling pathway,
PVR	poliovirus receptor(PVR)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),
KCNMA1	potassium calcium-activated channel subfamily M alpha 1(KCNMA1)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04270:Vascular smooth muscle contraction,hsa04911:Insulin secretion,hsa04924:Renin secretion,hsa04970:Salivary secretion,hsa04972:Pancreatic secretion,
KCNMB1	potassium calcium-activated channel subfamily M regulatory beta subunit 1(KCNMB1)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04270:Vascular smooth muscle contraction,hsa04911:Insulin secretion,
PPBP	pro-platelet basic protein(PPBP)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04062:Chemokine signaling pathway,
PRCP	prolylcarboxypeptidase(PRCP)	Homo sapiens	hsa04614:Renin-angiotensin system,hsa04974:Protein digestion and absorption,
PRSS1	protease, serine 1(PRSS1)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04972:Pancreatic secretion,hsa04974:Protein digestion and absorption,hsa05164:Influenza A,
PRSS3	protease, serine 3(PRSS3)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04972:Pancreatic secretion,hsa04974:Protein digestion and absorption,hsa05164:Influenza A,
PROC	protein C, inactivator of coagulation factors Va and VIIIa(PROC)	Homo sapiens	hsa04610:Complement and coagulation cascades,
PROS1	protein S (alpha)(PROS1)	Homo sapiens	hsa04610:Complement and coagulation cascades,
PTPN5	protein tyrosine phosphatase, non-receptor type 5(PTPN5)	Homo sapiens	hsa04010:MAPK signaling pathway,
P2RY2	purinergic receptor P2Y2(P2RY2)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04750:Inflammatory mediator regulation of TRP channels,
QDPR	quinoid dihydropteridine reductase(QDPR)	Homo sapiens	hsa00790:Folate biosynthesis,hsa01100:Metabolic pathways,
RELN	reelin(RELN)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,
ROBO3	roundabout guidance receptor 3(ROBO3)	Homo sapiens	hsa04360:Axon guidance,
RYR2	ryanodine receptor 2(RYR2)	Homo sapiens	hsa04020:Calcium signaling pathway,hsa04024:cAMP signaling pathway,hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04713:Circadian entrainment,hsa04911:Insulin secretion,hsa04921:Oxytocin signaling pathway,hsa04972:Pancreatic secretion,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
SGCA	sarcoglycan alpha(SGCA)	Homo sapiens	hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,hsa05416:Viral myocarditis,
SGCB	sarcoglycan beta(SGCB)	Homo sapiens	hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,hsa05416:Viral myocarditis,
SGCD	sarcoglycan delta(SGCD)	Homo sapiens	hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,hsa05416:Viral myocarditis,
SGCG	sarcoglycan gamma(SGCG)	Homo sapiens	hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,hsa05416:Viral myocarditis,
SCARB1	scavenger receptor class B member 1(SCARB1)	Homo sapiens	hsa04145:Phagosome,hsa04913:Ovarian steroidogenesis,hsa04925:Aldosterone synthesis and secretion,hsa04975:Fat digestion and absorption,hsa04976:Bile secretion,hsa04977:Vitamin digestion and absorption,hsa05160:Hepatitis C,
SPP1	secreted phosphoprotein 1(SPP1)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04620:Toll-like receptor signaling pathway,
SELE	selectin E(SELE)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa04668:TNF signaling pathway,hsa05143:African trypanosomiasis,hsa05144:Malaria,
SELPLG	selectin P ligand(SELPLG)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa05150:Staphylococcus aureus infection,
SELP	selectin P(SELP)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa05144:Malaria,hsa05150:Staphylococcus aureus infection,
SERPINA1	serpin family A member 1(SERPINA1)	Homo sapiens	hsa04610:Complement and coagulation cascades,
SERPINA5	serpin family A member 5(SERPINA5)	Homo sapiens	hsa04610:Complement and coagulation cascades,
SERPINB1	serpin family B member 1(SERPINB1)	Homo sapiens	hsa05146:Amoebiasis,
SERPINB13	serpin family B member 13(SERPINB13)	Homo sapiens	hsa05146:Amoebiasis,
SERPINB2	serpin family B member 2(SERPINB2)	Homo sapiens	hsa05146:Amoebiasis,
SERPINB4	serpin family B member 4(SERPINB4)	Homo sapiens	hsa05146:Amoebiasis,
SERPINB6	serpin family B member 6(SERPINB6)	Homo sapiens	hsa05146:Amoebiasis,
SERPINC1	serpin family C member 1(SERPINC1)	Homo sapiens	hsa04610:Complement and coagulation cascades,
SERPIND1	serpin family D member 1(SERPIND1)	Homo sapiens	hsa04610:Complement and coagulation cascades,
SERPINE1	serpin family E member 1(SERPINE1)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa04115:p53 signaling pathway,hsa04390:Hippo signaling pathway,hsa04610:Complement and coagulation cascades,hsa05142:Chagas disease (American trypanosomiasis),
SERPINF2	serpin family F member 2(SERPINF2)	Homo sapiens	hsa04610:Complement and coagulation cascades,
SERPING1	serpin family G member 1(SERPING1)	Homo sapiens	hsa04610:Complement and coagulation cascades,hsa05133:Pertussis,
SIPA1L2	signal induced proliferation associated 1 like 2(SIPA1L2)	Homo sapiens	hsa04015:Rap1 signaling pathway,
SLIT1	slit guidance ligand 1(SLIT1)	Homo sapiens	hsa04360:Axon guidance,
SCN5A	sodium voltage-gated channel alpha subunit 5(SCN5A)	Homo sapiens	hsa04261:Adrenergic signaling in cardiomyocytes,
SLC1A5	solute carrier family 1 member 5(SLC1A5)	Homo sapiens	hsa04974:Protein digestion and absorption,hsa05230:Central carbon metabolism in cancer,
SFTPA1	surfactant protein A1(SFTPA1)	Homo sapiens	hsa04145:Phagosome,hsa05133:Pertussis,
SFTPA2	surfactant protein A2(SFTPA2)	Homo sapiens	hsa04145:Phagosome,hsa05133:Pertussis,
SFTPD	surfactant protein D(SFTPD)	Homo sapiens	hsa04145:Phagosome,
SDC1	syndecan 1(SDC1)	Homo sapiens	hsa04512:ECM-receptor interaction,hsa04514:Cell adhesion molecules (CAMs),hsa05144:Malaria,hsa05205:Proteoglycans in cancer,
SDC2	syndecan 2(SDC2)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa05144:Malaria,hsa05205:Proteoglycans in cancer,
SDC3	syndecan 3(SDC3)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),
SDC4	syndecan 4(SDC4)	Homo sapiens	hsa04512:ECM-receptor interaction,hsa04514:Cell adhesion molecules (CAMs),hsa05205:Proteoglycans in cancer,
TLN2	talin 2(TLN2)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04510:Focal adhesion,hsa04611:Platelet activation,hsa05166:HTLV-I infection,
TNC	tenascin C(TNC)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05206:MicroRNAs in cancer,
TNR	tenascin R(TNR)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05206:MicroRNAs in cancer,
TST	thiosulfate sulfurtransferase(TST)	Homo sapiens	hsa00270:Cysteine and methionine metabolism,hsa00920:Sulfur metabolism,hsa01100:Metabolic pathways,hsa04122:Sulfur relay system,
THBD	thrombomodulin(THBD)	Homo sapiens	hsa04610:Complement and coagulation cascades,
THBS1	thrombospondin 1(THBS1)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04115:p53 signaling pathway,hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04350:TGF-beta signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05144:Malaria,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05219:Bladder cancer,
THBS2	thrombospondin 2(THBS2)	Homo sapiens	hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05144:Malaria,
THBS3	thrombospondin 3(THBS3)	Homo sapiens	hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05144:Malaria,
THBS4	thrombospondin 4(THBS4)	Homo sapiens	hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05144:Malaria,
TFPI	tissue factor pathway inhibitor(TFPI)	Homo sapiens	hsa04610:Complement and coagulation cascades,
TF	transferrin(TF)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa04978:Mineral absorption,
TGFB1	transforming growth factor beta 1(TGFB1)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04144:Endocytosis,hsa04350:TGF-beta signaling pathway,hsa04380:Osteoclast differentiation,hsa04390:Hippo signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05144:Malaria,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05210:Colorectal cancer,hsa05211:Renal cell carcinoma,hsa05212:Pancreatic cancer,hsa05220:Chronic myeloid leukemia,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05414:Dilated cardiomyopathy,
TGFB2	transforming growth factor beta 2(TGFB2)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04144:Endocytosis,hsa04350:TGF-beta signaling pathway,hsa04380:Osteoclast differentiation,hsa04390:Hippo signaling pathway,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05144:Malaria,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05210:Colorectal cancer,hsa05211:Renal cell carcinoma,hsa05212:Pancreatic cancer,hsa05220:Chronic myeloid leukemia,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05414:Dilated cardiomyopathy,
TGFB3	transforming growth factor beta 3(TGFB3)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04144:Endocytosis,hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05144:Malaria,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05210:Colorectal cancer,hsa05211:Renal cell carcinoma,hsa05212:Pancreatic cancer,hsa05220:Chronic myeloid leukemia,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05414:Dilated cardiomyopathy,
TGM2	transglutaminase 2(TGM2)	Homo sapiens	hsa05016:Huntington's disease,
TNFSF11	tumor necrosis factor superfamily member 11(TNFSF11)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04064:NF-kappa B signaling pathway,hsa04380:Osteoclast differentiation,hsa04917:Prolactin signaling pathway,hsa05323:Rheumatoid arthritis,
VCAM1	vascular cell adhesion molecule 1(VCAM1)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04514:Cell adhesion molecules (CAMs),hsa04668:TNF signaling pathway,hsa04670:Leukocyte transendothelial migration,hsa05143:African trypanosomiasis,hsa05144:Malaria,hsa05166:HTLV-I infection,
VCAN	versican(VCAN)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),
VKORC1	vitamin K epoxide reductase complex subunit 1(VKORC1)	Homo sapiens	hsa00130:Ubiquinone and other terpenoid-quinone biosynthesis,
VWF	von Willebrand factor(VWF)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04610:Complement and coagulation cascades,hsa04611:Platelet activation,
