ID	Gene Name	Species	KEGG_PATHWAY
IRF7	interferon regulatory factor 7(IRF7)	Homo sapiens	hsa04620:Toll-like receptor signaling pathway,hsa04622:RIG-I-like receptor signaling pathway,hsa04623:Cytosolic DNA-sensing pathway,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,hsa05203:Viral carcinogenesis,
IRF9	interferon regulatory factor 9(IRF9)	Homo sapiens	hsa04380:Osteoclast differentiation,hsa04630:Jak-STAT signaling pathway,hsa05160:Hepatitis C,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,hsa05203:Viral carcinogenesis,
IL10RA	interleukin 10 receptor subunit alpha(IL10RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05145:Toxoplasmosis,hsa05152:Tuberculosis,hsa05169:Epstein-Barr virus infection,
IL10	interleukin 10(IL10)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04068:FoxO signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04660:T cell receptor signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa05133:Pertussis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05144:Malaria,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05150:Staphylococcus aureus infection,hsa05152:Tuberculosis,hsa05169:Epstein-Barr virus infection,hsa05310:Asthma,hsa05320:Autoimmune thyroid disease,hsa05321:Inflammatory bowel disease (IBD),hsa05322:Systemic lupus erythematosus,hsa05330:Allograft rejection,
IL11RA	interleukin 11 receptor subunit alpha(IL11RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,
IL11	interleukin 11(IL11)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa05323:Rheumatoid arthritis,
IL12RB1	interleukin 12 receptor subunit beta 1(IL12RB1)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05321:Inflammatory bowel disease (IBD),
IL12RB2	interleukin 12 receptor subunit beta 2(IL12RB2)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05321:Inflammatory bowel disease (IBD),
IL12A	interleukin 12A(IL12A)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04620:Toll-like receptor signaling pathway,hsa04622:RIG-I-like receptor signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04940:Type I diabetes mellitus,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05144:Malaria,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,hsa05321:Inflammatory bowel disease (IBD),hsa05330:Allograft rejection,
IL12B	interleukin 12B(IL12B)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04620:Toll-like receptor signaling pathway,hsa04622:RIG-I-like receptor signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04940:Type I diabetes mellitus,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,hsa05205:Proteoglycans in cancer,hsa05321:Inflammatory bowel disease (IBD),hsa05330:Allograft rejection,
IL13RA1	interleukin 13 receptor subunit alpha 1(IL13RA1)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,
IL13RA2	interleukin 13 receptor subunit alpha 2(IL13RA2)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,
IL13	interleukin 13(IL13)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa05162:Measles,hsa05310:Asthma,hsa05321:Inflammatory bowel disease (IBD),
IL15RA	interleukin 15 receptor subunit alpha(IL15RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa05166:HTLV-I infection,
IL15	interleukin 15(IL15)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04668:TNF signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa05166:HTLV-I infection,hsa05168:Herpes simplex infection,hsa05323:Rheumatoid arthritis,
IL19	interleukin 19(IL19)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,
IL2RA	interleukin 2 receptor subunit alpha(IL2RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04144:Endocytosis,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa05162:Measles,hsa05166:HTLV-I infection,
IL2RB	interleukin 2 receptor subunit beta(IL2RB)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04144:Endocytosis,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05202:Transcriptional misregulation in cancer,
IL2RG	interleukin 2 receptor subunit gamma(IL2RG)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04144:Endocytosis,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05321:Inflammatory bowel disease (IBD),hsa05340:Primary immunodeficiency,
IL2	interleukin 2(IL2)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04660:T cell receptor signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa04940:Type I diabetes mellitus,hsa05142:Chagas disease (American trypanosomiasis),hsa05162:Measles,hsa05166:HTLV-I infection,hsa05320:Autoimmune thyroid disease,hsa05321:Inflammatory bowel disease (IBD),hsa05330:Allograft rejection,hsa05332:Graft-versus-host disease,
IL20RA	interleukin 20 receptor subunit alpha(IL20RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,
IL20	interleukin 20(IL20)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,
IL21R	interleukin 21 receptor(IL21R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05321:Inflammatory bowel disease (IBD),
IL21	interleukin 21(IL21)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05321:Inflammatory bowel disease (IBD),
IL22RA1	interleukin 22 receptor subunit alpha 1(IL22RA1)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,
IL22RA2	interleukin 22 receptor subunit alpha 2(IL22RA2)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,
IL22	interleukin 22(IL22)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05321:Inflammatory bowel disease (IBD),
IL23R	interleukin 23 receptor(IL23R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05321:Inflammatory bowel disease (IBD),
IL23A	interleukin 23 subunit alpha(IL23A)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05133:Pertussis,hsa05152:Tuberculosis,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,
IL24	interleukin 24(IL24)	Homo sapiens	hsa04630:Jak-STAT signaling pathway,
IL26	interleukin 26(IL26)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,
IL3RA	interleukin 3 receptor subunit alpha(IL3RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04210:Apoptosis,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,
IL3	interleukin 3(IL3)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04210:Apoptosis,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa04664:Fc epsilon RI signaling pathway,hsa05202:Transcriptional misregulation in cancer,hsa05310:Asthma,
IL4R	interleukin 4 receptor(IL4R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa05321:Inflammatory bowel disease (IBD),
IL4	interleukin 4(IL4)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa04660:T cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa05140:Leishmaniasis,hsa05162:Measles,hsa05310:Asthma,hsa05320:Autoimmune thyroid disease,hsa05321:Inflammatory bowel disease (IBD),hsa05330:Allograft rejection,
IL5RA	interleukin 5 receptor subunit alpha(IL5RA)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,
IL5	interleukin 5(IL5)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa04660:T cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa05310:Asthma,hsa05320:Autoimmune thyroid disease,hsa05321:Inflammatory bowel disease (IBD),hsa05330:Allograft rejection,
IL6R	interleukin 6 receptor(IL6R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04066:HIF-1 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa04932:Non-alcoholic fatty liver disease (NAFLD),
IL6ST	interleukin 6 signal transducer(IL6ST)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04630:Jak-STAT signaling pathway,hsa05203:Viral carcinogenesis,
IL6	interleukin 6(IL6)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04066:HIF-1 signaling pathway,hsa04068:FoxO signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa04621:NOD-like receptor signaling pathway,hsa04623:Cytosolic DNA-sensing pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa04668:TNF signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05020:Prion diseases,hsa05132:Salmonella infection,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05144:Malaria,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05166:HTLV-I infection,hsa05168:Herpes simplex infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,hsa05332:Graft-versus-host disease,hsa05410:Hypertrophic cardiomyopathy (HCM),
IL7R	interleukin 7 receptor(IL7R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04068:FoxO signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,hsa05340:Primary immunodeficiency,
IL7	interleukin 7(IL7)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,
IL9R	interleukin 9 receptor(IL9R)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa04640:Hematopoietic cell lineage,
IL9	interleukin 9(IL9)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04630:Jak-STAT signaling pathway,hsa05310:Asthma,
IAPP	islet amyloid polypeptide(IAPP)	Homo sapiens	hsa04950:Maturity onset diabetes of the young,
KIDINS220	kinase D-interacting substrate 220kDa(KIDINS220)	Homo sapiens	hsa04722:Neurotrophin signaling pathway,
KDR	kinase insert domain receptor(KDR)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04060:Cytokine-cytokine receptor interaction,hsa04144:Endocytosis,hsa04151:PI3K-Akt signaling pathway,hsa04370:VEGF signaling pathway,hsa04510:Focal adhesion,hsa05205:Proteoglycans in cancer,
LEPR	leptin receptor(LEPR)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04080:Neuroactive ligand-receptor interaction,hsa04152:AMPK signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04932:Non-alcoholic fatty liver disease (NAFLD),
LEP	leptin(LEP)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04080:Neuroactive ligand-receptor interaction,hsa04152:AMPK signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04932:Non-alcoholic fatty liver disease (NAFLD),
LIFR	leukemia inhibitory factor receptor alpha(LIFR)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04630:Jak-STAT signaling pathway,
LIF	leukemia inhibitory factor(LIF)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04630:Jak-STAT signaling pathway,hsa04668:TNF signaling pathway,
LILRB4	leukocyte immunoglobulin like receptor B4(LILRB4)	Homo sapiens	hsa04380:Osteoclast differentiation,
LIPA	lipase A, lysosomal acid type(LIPA)	Homo sapiens	hsa00100:Steroid biosynthesis,hsa04142:Lysosome,
LIPC	lipase C, hepatic type(LIPC)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,
LIPF	lipase F, gastric type(LIPF)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,hsa04975:Fat digestion and absorption,
LIPG	lipase G, endothelial type(LIPG)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,
LIAS	lipoic acid synthetase(LIAS)	Homo sapiens	hsa00785:Lipoic acid metabolism,hsa01100:Metabolic pathways,
LPL	lipoprotein lipase(LPL)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa03320:PPAR signaling pathway,hsa05010:Alzheimer's disease,
LCP2	lymphocyte cytosolic protein 2(LCP2)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04380:Osteoclast differentiation,hsa04611:Platelet activation,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,
LYPLA1	lysophospholipase I(LYPLA1)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa05231:Choline metabolism in cancer,
MEP1B	meprin A subunit beta(MEP1B)	Homo sapiens	hsa04974:Protein digestion and absorption,
MRPL16	mitochondrial ribosomal protein L16(MRPL16)	Homo sapiens	hsa03010:Ribosome,
MAP2K4	mitogen-activated protein kinase kinase 4(MAP2K4)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04012:ErbB signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04668:TNF signaling pathway,hsa04912:GnRH signaling pathway,hsa05120:Epithelial cell signaling in Helicobacter pylori infection,hsa05142:Chagas disease (American trypanosomiasis),hsa05161:Hepatitis B,hsa05164:Influenza A,hsa05166:HTLV-I infection,hsa05169:Epstein-Barr virus infection,
MAP2K7	mitogen-activated protein kinase kinase 7(MAP2K7)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04012:ErbB signaling pathway,hsa04141:Protein processing in endoplasmic reticulum,hsa04380:Osteoclast differentiation,hsa04620:Toll-like receptor signaling pathway,hsa04660:T cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04668:TNF signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa04912:GnRH signaling pathway,hsa05164:Influenza A,hsa05169:Epstein-Barr virus infection,
MAP3K1	mitogen-activated protein kinase kinase kinase 1(MAP3K1)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04120:Ubiquitin mediated proteolysis,hsa04622:RIG-I-like receptor signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa04912:GnRH signaling pathway,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,
MAP3K5	mitogen-activated protein kinase kinase kinase 5(MAP3K5)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04071:Sphingolipid signaling pathway,hsa04141:Protein processing in endoplasmic reticulum,hsa04668:TNF signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05014:Amyotrophic lateral sclerosis (ALS),
MGLL	monoglyceride lipase(MGLL)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,hsa04723:Retrograde endocannabinoid signaling,hsa04923:Regulation of lipolysis in adipocytes,
MINPP1	multiple inositol-polyphosphate phosphatase 1(MINPP1)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,
MRAS	muscle RAS oncogene homolog(MRAS)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04530:Tight junction,hsa04810:Regulation of actin cytoskeleton,hsa05166:HTLV-I infection,hsa05205:Proteoglycans in cancer,
MYLK	myosin light chain kinase(MYLK)	Homo sapiens	hsa04020:Calcium signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04270:Vascular smooth muscle contraction,hsa04510:Focal adhesion,hsa04611:Platelet activation,hsa04810:Regulation of actin cytoskeleton,hsa04921:Oxytocin signaling pathway,hsa04971:Gastric acid secretion,
NCR1	natural cytotoxicity triggering receptor 1(NCR1)	Homo sapiens	hsa04650:Natural killer cell mediated cytotoxicity,
NRG1	neuregulin 1(NRG1)	Homo sapiens	hsa04012:ErbB signaling pathway,
NRG2	neuregulin 2(NRG2)	Homo sapiens	hsa04012:ErbB signaling pathway,
NRAS	neuroblastoma RAS viral oncogene homolog(NRAS)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04012:ErbB signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04062:Chemokine signaling pathway,hsa04068:FoxO signaling pathway,hsa04071:Sphingolipid signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04360:Axon guidance,hsa04370:VEGF signaling pathway,hsa04530:Tight junction,hsa04540:Gap junction,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04720:Long-term potentiation,hsa04722:Neurotrophin signaling pathway,hsa04725:Cholinergic synapse,hsa04726:Serotonergic synapse,hsa04730:Long-term depression,hsa04810:Regulation of actin cytoskeleton,hsa04910:Insulin signaling pathway,hsa04912:GnRH signaling pathway,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04917:Prolactin signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa04921:Oxytocin signaling pathway,hsa05034:Alcoholism,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05211:Renal cell carcinoma,hsa05213:Endometrial cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05216:Thyroid cancer,hsa05218:Melanoma,hsa05219:Bladder cancer,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,hsa05223:Non-small cell lung cancer,hsa05230:Central carbon metabolism in cancer,hsa05231:Choline metabolism in cancer,
NRP1	neuropilin 1(NRP1)	Homo sapiens	hsa04360:Axon guidance,hsa05166:HTLV-I infection,
OSMR	oncostatin M receptor(OSMR)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,
OSM	oncostatin M(OSM)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,
PILRA	paired immunoglobin like type 2 receptor alpha(PILRA)	Homo sapiens	hsa05168:Herpes simplex infection,
PDX1	pancreatic and duodenal homeobox 1(PDX1)	Homo sapiens	hsa04911:Insulin secretion,hsa04930:Type II diabetes mellitus,hsa04950:Maturity onset diabetes of the young,
PNLIPRP1	pancreatic lipase related protein 1(PNLIPRP1)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,hsa04972:Pancreatic secretion,hsa04975:Fat digestion and absorption,
PNLIPRP2	pancreatic lipase related protein 2 (gene/pseudogene)(PNLIPRP2)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,hsa04972:Pancreatic secretion,hsa04975:Fat digestion and absorption,
PNLIP	pancreatic lipase(PNLIP)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,hsa04972:Pancreatic secretion,hsa04975:Fat digestion and absorption,hsa04977:Vitamin digestion and absorption,
PTEN	phosphatase and tensin homolog(PTEN)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa04068:FoxO signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04071:Sphingolipid signaling pathway,hsa04115:p53 signaling pathway,hsa04150:mTOR signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04530:Tight junction,hsa04931:Insulin resistance,hsa05161:Hepatitis B,hsa05200:Pathways in cancer,hsa05206:MicroRNAs in cancer,hsa05213:Endometrial cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05218:Melanoma,hsa05222:Small cell lung cancer,hsa05230:Central carbon metabolism in cancer,
PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3(PIK3C3)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04070:Phosphatidylinositol signaling system,hsa04140:Regulation of autophagy,hsa04145:Phagosome,hsa05152:Tuberculosis,
PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa04012:ErbB signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04024:cAMP signaling pathway,hsa04062:Chemokine signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04068:FoxO signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04071:Sphingolipid signaling pathway,hsa04150:mTOR signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04210:Apoptosis,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04370:VEGF signaling pathway,hsa04380:Osteoclast differentiation,hsa04510:Focal adhesion,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04611:Platelet activation,hsa04620:Toll-like receptor signaling pathway,hsa04630:Jak-STAT signaling pathway,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04666:Fc gamma R-mediated phagocytosis,hsa04668:TNF signaling pathway,hsa04670:Leukocyte transendothelial migration,hsa04722:Neurotrophin signaling pathway,hsa04725:Cholinergic synapse,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04810:Regulation of actin cytoskeleton,hsa04910:Insulin signaling pathway,hsa04914:Progesterone-mediated oocyte maturation,hsa04915:Estrogen signaling pathway,hsa04917:Prolactin signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa04921:Oxytocin signaling pathway,hsa04923:Regulation of lipolysis in adipocytes,hsa04930:Type II diabetes mellitus,hsa04931:Insulin resistance,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa04960:Aldosterone-regulated sodium reabsorption,hsa04973:Carbohydrate digestion and absorption,hsa05100:Bacterial invasion of epithelial cells,hsa05142:Chagas disease (American trypanosomiasis),hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05166:HTLV-I infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05205:Proteoglycans in cancer,hsa05210:Colorectal cancer,hsa05211:Renal cell carcinoma,hsa05212:Pancreatic cancer,hsa05213:Endometrial cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05218:Melanoma,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,hsa05230:Central carbon metabolism in cancer,hsa05231:Choline metabolism in cancer,
