ID	Gene Name	Species	KEGG_PATHWAY
CREB3L1	cAMP responsive element binding protein 3 like 1(CREB3L1)	Macaca fascicularis	mcf04022:cGMP-PKG signaling pathway,mcf04024:cAMP signaling pathway,mcf04151:PI3K-Akt signaling pathway,mcf04152:AMPK signaling pathway,mcf04261:Adrenergic signaling in cardiomyocytes,mcf04668:TNF signaling pathway,mcf04725:Cholinergic synapse,mcf04728:Dopaminergic synapse,mcf04911:Insulin secretion,mcf04915:Estrogen signaling pathway,mcf04916:Melanogenesis,mcf04918:Thyroid hormone synthesis,mcf04922:Glucagon signaling pathway,mcf04925:Aldosterone synthesis and secretion,mcf04931:Insulin resistance,mcf04962:Vasopressin-regulated water reabsorption,mcf05016:Huntington's disease,mcf05030:Cocaine addiction,mcf05031:Amphetamine addiction,mcf05034:Alcoholism,mcf05161:Hepatitis B,mcf05203:Viral carcinogenesis,mcf05215:Prostate cancer,
CREB3L1	cAMP responsive element binding protein 3 like 1(CREB3L1)	Ailuropoda melanoleuca	aml04022:cGMP-PKG signaling pathway,aml04024:cAMP signaling pathway,aml04151:PI3K-Akt signaling pathway,aml04152:AMPK signaling pathway,aml04261:Adrenergic signaling in cardiomyocytes,aml04668:TNF signaling pathway,aml04725:Cholinergic synapse,aml04728:Dopaminergic synapse,aml04911:Insulin secretion,aml04915:Estrogen signaling pathway,aml04916:Melanogenesis,aml04918:Thyroid hormone synthesis,aml04922:Glucagon signaling pathway,aml04925:Aldosterone synthesis and secretion,aml04931:Insulin resistance,aml04962:Vasopressin-regulated water reabsorption,aml05016:Huntington's disease,aml05030:Cocaine addiction,aml05031:Amphetamine addiction,aml05034:Alcoholism,aml05161:Hepatitis B,aml05203:Viral carcinogenesis,aml05215:Prostate cancer,
CREB3L1	cAMP responsive element binding protein 3 like 1(CREB3L1)	Ornithorhynchus anatinus	oaa04022:cGMP-PKG signaling pathway,oaa04024:cAMP signaling pathway,oaa04151:PI3K-Akt signaling pathway,oaa04152:AMPK signaling pathway,oaa04261:Adrenergic signaling in cardiomyocytes,oaa04668:TNF signaling pathway,oaa04725:Cholinergic synapse,oaa04728:Dopaminergic synapse,oaa04911:Insulin secretion,oaa04915:Estrogen signaling pathway,oaa04916:Melanogenesis,oaa04918:Thyroid hormone synthesis,oaa04922:Glucagon signaling pathway,oaa04925:Aldosterone synthesis and secretion,oaa04931:Insulin resistance,oaa04962:Vasopressin-regulated water reabsorption,oaa05016:Huntington's disease,oaa05030:Cocaine addiction,oaa05031:Amphetamine addiction,oaa05034:Alcoholism,oaa05161:Hepatitis B,oaa05203:Viral carcinogenesis,oaa05215:Prostate cancer,
CREB3L1	cAMP responsive element binding protein 3 like 1(CREB3L1)	Columba livia	clv04261:Adrenergic signaling in cardiomyocytes,clv04916:Melanogenesis,clv04931:Insulin resistance,
CREB3L1	cAMP responsive element binding protein 3 like 1(CREB3L1)	Sus scrofa	ssc04022:cGMP-PKG signaling pathway,ssc04024:cAMP signaling pathway,ssc04151:PI3K-Akt signaling pathway,ssc04152:AMPK signaling pathway,ssc04261:Adrenergic signaling in cardiomyocytes,ssc04668:TNF signaling pathway,ssc04725:Cholinergic synapse,ssc04728:Dopaminergic synapse,ssc04911:Insulin secretion,ssc04915:Estrogen signaling pathway,ssc04916:Melanogenesis,ssc04918:Thyroid hormone synthesis,ssc04922:Glucagon signaling pathway,ssc04925:Aldosterone synthesis and secretion,ssc04931:Insulin resistance,ssc04962:Vasopressin-regulated water reabsorption,ssc05016:Huntington's disease,ssc05030:Cocaine addiction,ssc05031:Amphetamine addiction,ssc05034:Alcoholism,ssc05161:Hepatitis B,ssc05203:Viral carcinogenesis,ssc05215:Prostate cancer,
CREB3L1	cAMP responsive element binding protein 3 like 1(CREB3L1)	Taeniopygia guttata	tgu04261:Adrenergic signaling in cardiomyocytes,tgu04916:Melanogenesis,tgu04931:Insulin resistance,
CREB3L1	cAMP responsive element binding protein 3 like 1(Creb3l1)	Nannospalax galili	ngi04022:cGMP-PKG signaling pathway,ngi04024:cAMP signaling pathway,ngi04151:PI3K-Akt signaling pathway,ngi04152:AMPK signaling pathway,ngi04261:Adrenergic signaling in cardiomyocytes,ngi04668:TNF signaling pathway,ngi04725:Cholinergic synapse,ngi04728:Dopaminergic synapse,ngi04911:Insulin secretion,ngi04915:Estrogen signaling pathway,ngi04916:Melanogenesis,ngi04918:Thyroid hormone synthesis,ngi04922:Glucagon signaling pathway,ngi04925:Aldosterone synthesis and secretion,ngi04931:Insulin resistance,ngi04962:Vasopressin-regulated water reabsorption,ngi05016:Huntington's disease,ngi05030:Cocaine addiction,ngi05031:Amphetamine addiction,ngi05034:Alcoholism,ngi05161:Hepatitis B,ngi05203:Viral carcinogenesis,ngi05215:Prostate cancer,
CREB3L1	cAMP responsive element binding protein 3 like 1(Creb3l1)	Heterocephalus glaber	hgl04022:cGMP-PKG signaling pathway,hgl04024:cAMP signaling pathway,hgl04151:PI3K-Akt signaling pathway,hgl04152:AMPK signaling pathway,hgl04261:Adrenergic signaling in cardiomyocytes,hgl04668:TNF signaling pathway,hgl04725:Cholinergic synapse,hgl04728:Dopaminergic synapse,hgl04911:Insulin secretion,hgl04915:Estrogen signaling pathway,hgl04916:Melanogenesis,hgl04918:Thyroid hormone synthesis,hgl04922:Glucagon signaling pathway,hgl04925:Aldosterone synthesis and secretion,hgl04931:Insulin resistance,hgl04962:Vasopressin-regulated water reabsorption,hgl05016:Huntington's disease,hgl05030:Cocaine addiction,hgl05031:Amphetamine addiction,hgl05034:Alcoholism,hgl05161:Hepatitis B,hgl05203:Viral carcinogenesis,hgl05215:Prostate cancer,
CREB3L1	cAMP responsive element binding protein 3 like 1(Creb3l1)	Cricetulus griseus	cge04022:cGMP-PKG signaling pathway,cge04024:cAMP signaling pathway,cge04151:PI3K-Akt signaling pathway,cge04152:AMPK signaling pathway,cge04261:Adrenergic signaling in cardiomyocytes,cge04668:TNF signaling pathway,cge04725:Cholinergic synapse,cge04728:Dopaminergic synapse,cge04911:Insulin secretion,cge04915:Estrogen signaling pathway,cge04916:Melanogenesis,cge04918:Thyroid hormone synthesis,cge04922:Glucagon signaling pathway,cge04925:Aldosterone synthesis and secretion,cge04931:Insulin resistance,cge04962:Vasopressin-regulated water reabsorption,cge05016:Huntington's disease,cge05030:Cocaine addiction,cge05031:Amphetamine addiction,cge05034:Alcoholism,cge05161:Hepatitis B,cge05203:Viral carcinogenesis,cge05215:Prostate cancer,
CREB3L1	cAMP responsive element binding protein 3 like 1(creb3l1)	Maylandia zebra	mze04261:Adrenergic signaling in cardiomyocytes,mze04916:Melanogenesis,mze04931:Insulin resistance,
CREB3L1	cAMP responsive element binding protein 3 like 1(creb3l1)	Callorhinchus milii	cmk04261:Adrenergic signaling in cardiomyocytes,cmk04916:Melanogenesis,cmk04931:Insulin resistance,
CREB3L1	cAMP responsive element binding protein 3 like 1(creb3l1)	Takifugu rubripes	tru04261:Adrenergic signaling in cardiomyocytes,tru04916:Melanogenesis,tru04931:Insulin resistance,
CREB3L1	cAMP responsive element binding protein 3 like 1(creb3l1)	Oryzias latipes	ola04261:Adrenergic signaling in cardiomyocytes,ola04916:Melanogenesis,ola04931:Insulin resistance,
CREB3L1	cAMP responsive element binding protein 3 like 1(creb3l1)	Xiphophorus maculatus	xma04261:Adrenergic signaling in cardiomyocytes,xma04916:Melanogenesis,xma04931:Insulin resistance,
CREB3L1	cAMP responsive element binding protein 3 like 1(creb3l1)	Anolis carolinensis	acs04261:Adrenergic signaling in cardiomyocytes,acs04916:Melanogenesis,acs04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Pantholops hodgsonii	phd04022:cGMP-PKG signaling pathway,phd04024:cAMP signaling pathway,phd04151:PI3K-Akt signaling pathway,phd04152:AMPK signaling pathway,phd04261:Adrenergic signaling in cardiomyocytes,phd04668:TNF signaling pathway,phd04725:Cholinergic synapse,phd04728:Dopaminergic synapse,phd04911:Insulin secretion,phd04915:Estrogen signaling pathway,phd04916:Melanogenesis,phd04918:Thyroid hormone synthesis,phd04922:Glucagon signaling pathway,phd04925:Aldosterone synthesis and secretion,phd04931:Insulin resistance,phd04962:Vasopressin-regulated water reabsorption,phd05016:Huntington's disease,phd05030:Cocaine addiction,phd05031:Amphetamine addiction,phd05034:Alcoholism,phd05161:Hepatitis B,phd05203:Viral carcinogenesis,phd05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Alligator sinensis	asn04261:Adrenergic signaling in cardiomyocytes,asn04916:Melanogenesis,asn04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Canis lupus familiaris	cfa04022:cGMP-PKG signaling pathway,cfa04024:cAMP signaling pathway,cfa04151:PI3K-Akt signaling pathway,cfa04152:AMPK signaling pathway,cfa04261:Adrenergic signaling in cardiomyocytes,cfa04668:TNF signaling pathway,cfa04725:Cholinergic synapse,cfa04728:Dopaminergic synapse,cfa04911:Insulin secretion,cfa04915:Estrogen signaling pathway,cfa04916:Melanogenesis,cfa04918:Thyroid hormone synthesis,cfa04922:Glucagon signaling pathway,cfa04925:Aldosterone synthesis and secretion,cfa04931:Insulin resistance,cfa04962:Vasopressin-regulated water reabsorption,cfa05016:Huntington's disease,cfa05030:Cocaine addiction,cfa05031:Amphetamine addiction,cfa05034:Alcoholism,cfa05161:Hepatitis B,cfa05203:Viral carcinogenesis,cfa05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Equus caballus	ecb04022:cGMP-PKG signaling pathway,ecb04024:cAMP signaling pathway,ecb04151:PI3K-Akt signaling pathway,ecb04152:AMPK signaling pathway,ecb04261:Adrenergic signaling in cardiomyocytes,ecb04668:TNF signaling pathway,ecb04725:Cholinergic synapse,ecb04728:Dopaminergic synapse,ecb04911:Insulin secretion,ecb04915:Estrogen signaling pathway,ecb04916:Melanogenesis,ecb04918:Thyroid hormone synthesis,ecb04922:Glucagon signaling pathway,ecb04925:Aldosterone synthesis and secretion,ecb04931:Insulin resistance,ecb04962:Vasopressin-regulated water reabsorption,ecb05016:Huntington's disease,ecb05030:Cocaine addiction,ecb05031:Amphetamine addiction,ecb05034:Alcoholism,ecb05161:Hepatitis B,ecb05203:Viral carcinogenesis,ecb05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Capra hircus	chx04022:cGMP-PKG signaling pathway,chx04024:cAMP signaling pathway,chx04151:PI3K-Akt signaling pathway,chx04152:AMPK signaling pathway,chx04261:Adrenergic signaling in cardiomyocytes,chx04668:TNF signaling pathway,chx04725:Cholinergic synapse,chx04728:Dopaminergic synapse,chx04911:Insulin secretion,chx04915:Estrogen signaling pathway,chx04916:Melanogenesis,chx04918:Thyroid hormone synthesis,chx04922:Glucagon signaling pathway,chx04925:Aldosterone synthesis and secretion,chx04931:Insulin resistance,chx04962:Vasopressin-regulated water reabsorption,chx05016:Huntington's disease,chx05030:Cocaine addiction,chx05031:Amphetamine addiction,chx05034:Alcoholism,chx05161:Hepatitis B,chx05203:Viral carcinogenesis,chx05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Myotis davidii	myd04022:cGMP-PKG signaling pathway,myd04024:cAMP signaling pathway,myd04151:PI3K-Akt signaling pathway,myd04152:AMPK signaling pathway,myd04261:Adrenergic signaling in cardiomyocytes,myd04668:TNF signaling pathway,myd04725:Cholinergic synapse,myd04728:Dopaminergic synapse,myd04911:Insulin secretion,myd04915:Estrogen signaling pathway,myd04916:Melanogenesis,myd04918:Thyroid hormone synthesis,myd04922:Glucagon signaling pathway,myd04925:Aldosterone synthesis and secretion,myd04931:Insulin resistance,myd04962:Vasopressin-regulated water reabsorption,myd05016:Huntington's disease,myd05030:Cocaine addiction,myd05031:Amphetamine addiction,myd05034:Alcoholism,myd05161:Hepatitis B,myd05203:Viral carcinogenesis,myd05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Bos mutus	bom04022:cGMP-PKG signaling pathway,bom04024:cAMP signaling pathway,bom04151:PI3K-Akt signaling pathway,bom04152:AMPK signaling pathway,bom04261:Adrenergic signaling in cardiomyocytes,bom04668:TNF signaling pathway,bom04725:Cholinergic synapse,bom04728:Dopaminergic synapse,bom04911:Insulin secretion,bom04915:Estrogen signaling pathway,bom04916:Melanogenesis,bom04918:Thyroid hormone synthesis,bom04922:Glucagon signaling pathway,bom04925:Aldosterone synthesis and secretion,bom04931:Insulin resistance,bom04962:Vasopressin-regulated water reabsorption,bom05016:Huntington's disease,bom05030:Cocaine addiction,bom05031:Amphetamine addiction,bom05034:Alcoholism,bom05161:Hepatitis B,bom05203:Viral carcinogenesis,bom05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Meleagris gallopavo	mgp04261:Adrenergic signaling in cardiomyocytes,mgp04916:Melanogenesis,mgp04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04024:cAMP signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04668:TNF signaling pathway,hsa04725:Cholinergic synapse,hsa04728:Dopaminergic synapse,hsa04911:Insulin secretion,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04918:Thyroid hormone synthesis,hsa04922:Glucagon signaling pathway,hsa04925:Aldosterone synthesis and secretion,hsa04931:Insulin resistance,hsa04962:Vasopressin-regulated water reabsorption,hsa05016:Huntington's disease,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05161:Hepatitis B,hsa05203:Viral carcinogenesis,hsa05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Felis catus	fca04022:cGMP-PKG signaling pathway,fca04024:cAMP signaling pathway,fca04151:PI3K-Akt signaling pathway,fca04152:AMPK signaling pathway,fca04261:Adrenergic signaling in cardiomyocytes,fca04668:TNF signaling pathway,fca04725:Cholinergic synapse,fca04728:Dopaminergic synapse,fca04911:Insulin secretion,fca04915:Estrogen signaling pathway,fca04916:Melanogenesis,fca04918:Thyroid hormone synthesis,fca04922:Glucagon signaling pathway,fca04925:Aldosterone synthesis and secretion,fca04931:Insulin resistance,fca04962:Vasopressin-regulated water reabsorption,fca05016:Huntington's disease,fca05030:Cocaine addiction,fca05031:Amphetamine addiction,fca05034:Alcoholism,fca05161:Hepatitis B,fca05203:Viral carcinogenesis,fca05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Falco peregrinus	fpg04261:Adrenergic signaling in cardiomyocytes,fpg04916:Melanogenesis,fpg04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Panthera tigris altaica	ptg04022:cGMP-PKG signaling pathway,ptg04024:cAMP signaling pathway,ptg04151:PI3K-Akt signaling pathway,ptg04152:AMPK signaling pathway,ptg04261:Adrenergic signaling in cardiomyocytes,ptg04668:TNF signaling pathway,ptg04725:Cholinergic synapse,ptg04728:Dopaminergic synapse,ptg04911:Insulin secretion,ptg04915:Estrogen signaling pathway,ptg04916:Melanogenesis,ptg04918:Thyroid hormone synthesis,ptg04922:Glucagon signaling pathway,ptg04925:Aldosterone synthesis and secretion,ptg04931:Insulin resistance,ptg04962:Vasopressin-regulated water reabsorption,ptg05016:Huntington's disease,ptg05030:Cocaine addiction,ptg05031:Amphetamine addiction,ptg05034:Alcoholism,ptg05161:Hepatitis B,ptg05203:Viral carcinogenesis,ptg05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Alligator mississippiensis	amj04261:Adrenergic signaling in cardiomyocytes,amj04916:Melanogenesis,amj04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Camelus ferus	cfr04022:cGMP-PKG signaling pathway,cfr04024:cAMP signaling pathway,cfr04151:PI3K-Akt signaling pathway,cfr04152:AMPK signaling pathway,cfr04261:Adrenergic signaling in cardiomyocytes,cfr04668:TNF signaling pathway,cfr04725:Cholinergic synapse,cfr04728:Dopaminergic synapse,cfr04911:Insulin secretion,cfr04915:Estrogen signaling pathway,cfr04916:Melanogenesis,cfr04918:Thyroid hormone synthesis,cfr04922:Glucagon signaling pathway,cfr04925:Aldosterone synthesis and secretion,cfr04931:Insulin resistance,cfr04962:Vasopressin-regulated water reabsorption,cfr05016:Huntington's disease,cfr05030:Cocaine addiction,cfr05031:Amphetamine addiction,cfr05034:Alcoholism,cfr05161:Hepatitis B,cfr05203:Viral carcinogenesis,cfr05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Nomascus leucogenys	nle04022:cGMP-PKG signaling pathway,nle04024:cAMP signaling pathway,nle04151:PI3K-Akt signaling pathway,nle04152:AMPK signaling pathway,nle04261:Adrenergic signaling in cardiomyocytes,nle04668:TNF signaling pathway,nle04725:Cholinergic synapse,nle04728:Dopaminergic synapse,nle04911:Insulin secretion,nle04915:Estrogen signaling pathway,nle04916:Melanogenesis,nle04918:Thyroid hormone synthesis,nle04922:Glucagon signaling pathway,nle04925:Aldosterone synthesis and secretion,nle04931:Insulin resistance,nle04962:Vasopressin-regulated water reabsorption,nle05016:Huntington's disease,nle05030:Cocaine addiction,nle05031:Amphetamine addiction,nle05034:Alcoholism,nle05161:Hepatitis B,nle05203:Viral carcinogenesis,nle05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Python bivittatus	pbi04261:Adrenergic signaling in cardiomyocytes,pbi04916:Melanogenesis,pbi04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Callithrix jacchus	cjc04022:cGMP-PKG signaling pathway,cjc04024:cAMP signaling pathway,cjc04151:PI3K-Akt signaling pathway,cjc04152:AMPK signaling pathway,cjc04261:Adrenergic signaling in cardiomyocytes,cjc04668:TNF signaling pathway,cjc04725:Cholinergic synapse,cjc04728:Dopaminergic synapse,cjc04911:Insulin secretion,cjc04915:Estrogen signaling pathway,cjc04916:Melanogenesis,cjc04918:Thyroid hormone synthesis,cjc04922:Glucagon signaling pathway,cjc04925:Aldosterone synthesis and secretion,cjc04931:Insulin resistance,cjc04962:Vasopressin-regulated water reabsorption,cjc05016:Huntington's disease,cjc05030:Cocaine addiction,cjc05031:Amphetamine addiction,cjc05034:Alcoholism,cjc05161:Hepatitis B,cjc05203:Viral carcinogenesis,cjc05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Pelodiscus sinensis	pss04261:Adrenergic signaling in cardiomyocytes,pss04916:Melanogenesis,pss04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Pan troglodytes	ptr04022:cGMP-PKG signaling pathway,ptr04024:cAMP signaling pathway,ptr04151:PI3K-Akt signaling pathway,ptr04152:AMPK signaling pathway,ptr04261:Adrenergic signaling in cardiomyocytes,ptr04668:TNF signaling pathway,ptr04725:Cholinergic synapse,ptr04728:Dopaminergic synapse,ptr04911:Insulin secretion,ptr04915:Estrogen signaling pathway,ptr04916:Melanogenesis,ptr04918:Thyroid hormone synthesis,ptr04922:Glucagon signaling pathway,ptr04925:Aldosterone synthesis and secretion,ptr04931:Insulin resistance,ptr04962:Vasopressin-regulated water reabsorption,ptr05016:Huntington's disease,ptr05030:Cocaine addiction,ptr05031:Amphetamine addiction,ptr05034:Alcoholism,ptr05161:Hepatitis B,ptr05203:Viral carcinogenesis,ptr05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Pongo abelii	pon04022:cGMP-PKG signaling pathway,pon04024:cAMP signaling pathway,pon04151:PI3K-Akt signaling pathway,pon04152:AMPK signaling pathway,pon04261:Adrenergic signaling in cardiomyocytes,pon04668:TNF signaling pathway,pon04725:Cholinergic synapse,pon04728:Dopaminergic synapse,pon04911:Insulin secretion,pon04915:Estrogen signaling pathway,pon04916:Melanogenesis,pon04918:Thyroid hormone synthesis,pon04922:Glucagon signaling pathway,pon04925:Aldosterone synthesis and secretion,pon04931:Insulin resistance,pon04962:Vasopressin-regulated water reabsorption,pon05016:Huntington's disease,pon05030:Cocaine addiction,pon05031:Amphetamine addiction,pon05034:Alcoholism,pon05161:Hepatitis B,pon05203:Viral carcinogenesis,pon05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Gorilla gorilla	ggo04022:cGMP-PKG signaling pathway,ggo04024:cAMP signaling pathway,ggo04151:PI3K-Akt signaling pathway,ggo04152:AMPK signaling pathway,ggo04261:Adrenergic signaling in cardiomyocytes,ggo04668:TNF signaling pathway,ggo04725:Cholinergic synapse,ggo04728:Dopaminergic synapse,ggo04911:Insulin secretion,ggo04915:Estrogen signaling pathway,ggo04916:Melanogenesis,ggo04918:Thyroid hormone synthesis,ggo04922:Glucagon signaling pathway,ggo04925:Aldosterone synthesis and secretion,ggo04931:Insulin resistance,ggo04962:Vasopressin-regulated water reabsorption,ggo05016:Huntington's disease,ggo05030:Cocaine addiction,ggo05031:Amphetamine addiction,ggo05034:Alcoholism,ggo05161:Hepatitis B,ggo05203:Viral carcinogenesis,ggo05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Ficedula albicollis	fab04261:Adrenergic signaling in cardiomyocytes,fab04916:Melanogenesis,fab04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Ursus maritimus	umr04022:cGMP-PKG signaling pathway,umr04024:cAMP signaling pathway,umr04151:PI3K-Akt signaling pathway,umr04152:AMPK signaling pathway,umr04261:Adrenergic signaling in cardiomyocytes,umr04668:TNF signaling pathway,umr04725:Cholinergic synapse,umr04728:Dopaminergic synapse,umr04911:Insulin secretion,umr04915:Estrogen signaling pathway,umr04916:Melanogenesis,umr04918:Thyroid hormone synthesis,umr04922:Glucagon signaling pathway,umr04925:Aldosterone synthesis and secretion,umr04931:Insulin resistance,umr04962:Vasopressin-regulated water reabsorption,umr05016:Huntington's disease,umr05030:Cocaine addiction,umr05031:Amphetamine addiction,umr05034:Alcoholism,umr05161:Hepatitis B,umr05203:Viral carcinogenesis,umr05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Bos taurus	bta04022:cGMP-PKG signaling pathway,bta04024:cAMP signaling pathway,bta04151:PI3K-Akt signaling pathway,bta04152:AMPK signaling pathway,bta04261:Adrenergic signaling in cardiomyocytes,bta04668:TNF signaling pathway,bta04725:Cholinergic synapse,bta04728:Dopaminergic synapse,bta04911:Insulin secretion,bta04915:Estrogen signaling pathway,bta04916:Melanogenesis,bta04918:Thyroid hormone synthesis,bta04922:Glucagon signaling pathway,bta04925:Aldosterone synthesis and secretion,bta04931:Insulin resistance,bta04962:Vasopressin-regulated water reabsorption,bta05016:Huntington's disease,bta05030:Cocaine addiction,bta05031:Amphetamine addiction,bta05034:Alcoholism,bta05161:Hepatitis B,bta05203:Viral carcinogenesis,bta05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Lipotes vexillifer	lve04022:cGMP-PKG signaling pathway,lve04024:cAMP signaling pathway,lve04151:PI3K-Akt signaling pathway,lve04152:AMPK signaling pathway,lve04261:Adrenergic signaling in cardiomyocytes,lve04668:TNF signaling pathway,lve04725:Cholinergic synapse,lve04728:Dopaminergic synapse,lve04911:Insulin secretion,lve04915:Estrogen signaling pathway,lve04916:Melanogenesis,lve04918:Thyroid hormone synthesis,lve04922:Glucagon signaling pathway,lve04925:Aldosterone synthesis and secretion,lve04931:Insulin resistance,lve04962:Vasopressin-regulated water reabsorption,lve05016:Huntington's disease,lve05030:Cocaine addiction,lve05031:Amphetamine addiction,lve05034:Alcoholism,lve05161:Hepatitis B,lve05203:Viral carcinogenesis,lve05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Pan paniscus	pps04022:cGMP-PKG signaling pathway,pps04024:cAMP signaling pathway,pps04151:PI3K-Akt signaling pathway,pps04152:AMPK signaling pathway,pps04261:Adrenergic signaling in cardiomyocytes,pps04668:TNF signaling pathway,pps04725:Cholinergic synapse,pps04728:Dopaminergic synapse,pps04911:Insulin secretion,pps04915:Estrogen signaling pathway,pps04916:Melanogenesis,pps04918:Thyroid hormone synthesis,pps04922:Glucagon signaling pathway,pps04925:Aldosterone synthesis and secretion,pps04931:Insulin resistance,pps04962:Vasopressin-regulated water reabsorption,pps05016:Huntington's disease,pps05030:Cocaine addiction,pps05031:Amphetamine addiction,pps05034:Alcoholism,pps05161:Hepatitis B,pps05203:Viral carcinogenesis,pps05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Chelonia mydas	cmy04261:Adrenergic signaling in cardiomyocytes,cmy04916:Melanogenesis,cmy04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Latimeria chalumnae	lcm04261:Adrenergic signaling in cardiomyocytes,lcm04916:Melanogenesis,lcm04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Myotis brandtii	myb04022:cGMP-PKG signaling pathway,myb04024:cAMP signaling pathway,myb04151:PI3K-Akt signaling pathway,myb04152:AMPK signaling pathway,myb04261:Adrenergic signaling in cardiomyocytes,myb04668:TNF signaling pathway,myb04725:Cholinergic synapse,myb04728:Dopaminergic synapse,myb04911:Insulin secretion,myb04915:Estrogen signaling pathway,myb04916:Melanogenesis,myb04918:Thyroid hormone synthesis,myb04922:Glucagon signaling pathway,myb04925:Aldosterone synthesis and secretion,myb04931:Insulin resistance,myb04962:Vasopressin-regulated water reabsorption,myb05016:Huntington's disease,myb05030:Cocaine addiction,myb05031:Amphetamine addiction,myb05034:Alcoholism,myb05161:Hepatitis B,myb05203:Viral carcinogenesis,myb05215:Prostate cancer,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Pseudopodoces humilis	phi04261:Adrenergic signaling in cardiomyocytes,phi04916:Melanogenesis,phi04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Falco cherrug	fch04261:Adrenergic signaling in cardiomyocytes,fch04916:Melanogenesis,fch04931:Insulin resistance,
CREB3L3	cAMP responsive element binding protein 3 like 3(CREB3L3)	Sarcophilus harrisii	shr04022:cGMP-PKG signaling pathway,shr04024:cAMP signaling pathway,shr04151:PI3K-Akt signaling pathway,shr04152:AMPK signaling pathway,shr04261:Adrenergic signaling in cardiomyocytes,shr04668:TNF signaling pathway,shr04725:Cholinergic synapse,shr04728:Dopaminergic synapse,shr04911:Insulin secretion,shr04915:Estrogen signaling pathway,shr04916:Melanogenesis,shr04918:Thyroid hormone synthesis,shr04922:Glucagon signaling pathway,shr04925:Aldosterone synthesis and secretion,shr04931:Insulin resistance,shr04962:Vasopressin-regulated water reabsorption,shr05016:Huntington's disease,shr05030:Cocaine addiction,shr05031:Amphetamine addiction,shr05034:Alcoholism,shr05161:Hepatitis B,shr05203:Viral carcinogenesis,shr05215:Prostate cancer,
