ID	Gene Name	Species	KEGG_PATHWAY
PON3	paraoxonase 3(PON3)	Homo sapiens	hsa01100:Metabolic pathways,
PNPLA3	patatin like phospholipase domain containing 3(PNPLA3)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,
PAH	phenylalanine hydroxylase(PAH)	Homo sapiens	hsa00360:Phenylalanine metabolism,hsa00400:Phenylalanine, tyrosine and tryptophan biosynthesis,hsa01100:Metabolic pathways,hsa01230:Biosynthesis of amino acids,
PGP	phosphoglycolate phosphatase(PGP)	Homo sapiens	hsa00630:Glyoxylate and dicarboxylate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,
PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2(PAFAH1B2)	Homo sapiens	hsa00565:Ether lipid metabolism,hsa01100:Metabolic pathways,
PCCA	propionyl-CoA carboxylase alpha subunit(PCCA)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa00630:Glyoxylate and dicarboxylate metabolism,hsa00640:Propanoate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,
PCCB	propionyl-CoA carboxylase beta subunit(PCCB)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa00630:Glyoxylate and dicarboxylate metabolism,hsa00640:Propanoate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,
PRMT1	protein arginine methyltransferase 1(PRMT1)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04922:Glucagon signaling pathway,
PDIA4	protein disulfide isomerase family A member 4(PDIA4)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,hsa04918:Thyroid hormone synthesis,hsa05110:Vibrio cholerae infection,
PRKCSH	protein kinase C substrate 80K-H(PRKCSH)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
PNP	purine nucleoside phosphorylase(PNP)	Homo sapiens	hsa00230:Purine metabolism,hsa00240:Pyrimidine metabolism,hsa00760:Nicotinate and nicotinamide metabolism,hsa01100:Metabolic pathways,
RDH11	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)(RDH11)	Homo sapiens	hsa00830:Retinol metabolism,hsa01100:Metabolic pathways,
RDH12	retinol dehydrogenase 12 (all-trans/9-cis/11-cis)(RDH12)	Homo sapiens	hsa00830:Retinol metabolism,hsa01100:Metabolic pathways,
RFK	riboflavin kinase(RFK)	Homo sapiens	hsa00740:Riboflavin metabolism,hsa01100:Metabolic pathways,
SAR1A	secretion associated Ras related GTPase 1A(SAR1A)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,hsa05134:Legionellosis,
SNUPN	snurportin 1(SNUPN)	Homo sapiens	hsa03013:RNA transport,
SLC27A2	solute carrier family 27 member 2(SLC27A2)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04146:Peroxisome,hsa04931:Insulin resistance,
SLC27A3	solute carrier family 27 member 3(SLC27A3)	Homo sapiens	hsa04931:Insulin resistance,
SLC6A19	solute carrier family 6 member 19(SLC6A19)	Homo sapiens	hsa04974:Protein digestion and absorption,hsa04978:Mineral absorption,
SORD	sorbitol dehydrogenase(SORD)	Homo sapiens	hsa00040:Pentose and glucuronate interconversions,hsa00051:Fructose and mannose metabolism,hsa01100:Metabolic pathways,
SAT2	spermidine/spermine N1-acetyltransferase family member 2(SAT2)	Homo sapiens	hsa00330:Arginine and proline metabolism,hsa01100:Metabolic pathways,
SND1	staphylococcal nuclease and tudor domain containing 1(SND1)	Homo sapiens	hsa05169:Epstein-Barr virus infection,hsa05203:Viral carcinogenesis,
STMN1	stathmin 1(STMN1)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa05206:MicroRNAs in cancer,
SRD5A1	steroid 5 alpha-reductase 1(SRD5A1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,
SRD5A2	steroid 5 alpha-reductase 2(SRD5A2)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa05215:Prostate cancer,
SCP2	sterol carrier protein 2(SCP2)	Homo sapiens	hsa00120:Primary bile acid biosynthesis,hsa01100:Metabolic pathways,hsa03320:PPAR signaling pathway,hsa04146:Peroxisome,
SDHA	succinate dehydrogenase complex flavoprotein subunit A(SDHA)	Homo sapiens	hsa00020:Citrate cycle (TCA cycle),hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
SDHB	succinate dehydrogenase complex iron sulfur subunit B(SDHB)	Homo sapiens	hsa00020:Citrate cycle (TCA cycle),hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
SDHC	succinate dehydrogenase complex subunit C(SDHC)	Homo sapiens	hsa00020:Citrate cycle (TCA cycle),hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
SDHD	succinate dehydrogenase complex subunit D(SDHD)	Homo sapiens	hsa00020:Citrate cycle (TCA cycle),hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
SUCLA2	succinate-CoA ligase ADP-forming beta subunit(SUCLA2)	Homo sapiens	hsa00020:Citrate cycle (TCA cycle),hsa00640:Propanoate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,
SI	sucrase-isomaltase(SI)	Homo sapiens	hsa00052:Galactose metabolism,hsa00500:Starch and sucrose metabolism,hsa01100:Metabolic pathways,hsa04973:Carbohydrate digestion and absorption,
SUOX	sulfite oxidase(SUOX)	Homo sapiens	hsa00920:Sulfur metabolism,
SULT2A1	sulfotransferase family 2A member 1(SULT2A1)	Homo sapiens	hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa04976:Bile secretion,hsa05204:Chemical carcinogenesis,
TSPAN7	tetraspanin 7(TSPAN7)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
TARSL2	threonyl-tRNA synthetase like 2(TARSL2)	Homo sapiens	hsa00970:Aminoacyl-tRNA biosynthesis,
TK2	thymidine kinase 2, mitochondrial(TK2)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
TYMP	thymidine phosphorylase(TYMP)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,hsa05219:Bladder cancer,
TYMS	thymidylate synthetase(TYMS)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00670:One carbon pool by folate,hsa01100:Metabolic pathways,
TG	thyroglobulin(TG)	Homo sapiens	hsa04918:Thyroid hormone synthesis,hsa05320:Autoimmune thyroid disease,
TLR1	toll like receptor 1(TLR1)	Homo sapiens	hsa04620:Toll-like receptor signaling pathway,hsa05152:Tuberculosis,
TLR2	toll like receptor 2(TLR2)	Homo sapiens	hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05144:Malaria,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05162:Measles,hsa05168:Herpes simplex infection,hsa05205:Proteoglycans in cancer,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,
TLR3	toll like receptor 3(TLR3)	Homo sapiens	hsa04620:Toll-like receptor signaling pathway,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
TLR4	toll like receptor 4(TLR4)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa05130:Pathogenic Escherichia coli infection,hsa05132:Salmonella infection,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05144:Malaria,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05205:Proteoglycans in cancer,hsa05321:Inflammatory bowel disease (IBD),hsa05323:Rheumatoid arthritis,
TLR5	toll like receptor 5(TLR5)	Homo sapiens	hsa04620:Toll-like receptor signaling pathway,hsa05130:Pathogenic Escherichia coli infection,hsa05132:Salmonella infection,hsa05134:Legionellosis,hsa05321:Inflammatory bowel disease (IBD),
TLR6	toll like receptor 6(TLR6)	Homo sapiens	hsa04145:Phagosome,hsa04620:Toll-like receptor signaling pathway,hsa05142:Chagas disease (American trypanosomiasis),hsa05152:Tuberculosis,
TLR8	toll like receptor 8(TLR8)	Homo sapiens	hsa04620:Toll-like receptor signaling pathway,
TICAM1	toll like receptor adaptor molecule 1(TICAM1)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa05133:Pertussis,hsa05142:Chagas disease (American trypanosomiasis),hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
TKT	transketolase(TKT)	Homo sapiens	hsa00030:Pentose phosphate pathway,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01230:Biosynthesis of amino acids,
TRAM1	translocation associated membrane protein 1(TRAM1)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
TSPO	translocator protein(TSPO)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa05166:HTLV-I infection,
TDO2	tryptophan 2,3-dioxygenase(TDO2)	Homo sapiens	hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,
TPH1	tryptophan hydroxylase 1(TPH1)	Homo sapiens	hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,
TPH2	tryptophan hydroxylase 2(TPH2)	Homo sapiens	hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,
WARS2	tryptophanyl tRNA synthetase 2, mitochondrial(WARS2)	Homo sapiens	hsa00970:Aminoacyl-tRNA biosynthesis,
TAT	tyrosine aminotransferase(TAT)	Homo sapiens	hsa00130:Ubiquinone and other terpenoid-quinone biosynthesis,hsa00270:Cysteine and methionine metabolism,hsa00350:Tyrosine metabolism,hsa00360:Phenylalanine metabolism,hsa00400:Phenylalanine, tyrosine and tryptophan biosynthesis,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01230:Biosynthesis of amino acids,
YARS	tyrosyl-tRNA synthetase(YARS)	Homo sapiens	hsa00970:Aminoacyl-tRNA biosynthesis,
UCHL1	ubiquitin C-terminal hydrolase L1(UCHL1)	Homo sapiens	hsa05012:Parkinson's disease,
UBE2K	ubiquitin conjugating enzyme E2 K(UBE2K)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
UBE2L3	ubiquitin conjugating enzyme E2 L3(UBE2L3)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa05012:Parkinson's disease,
UBE2L6	ubiquitin conjugating enzyme E2 L6(UBE2L6)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa05012:Parkinson's disease,
UBE2O	ubiquitin conjugating enzyme E2 O(UBE2O)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
UBE3A	ubiquitin protein ligase E3A(UBE3A)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa05203:Viral carcinogenesis,
UPP1	uridine phosphorylase 1(UPP1)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
UPP2	uridine phosphorylase 2(UPP2)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
UCK1	uridine-cytidine kinase 1(UCK1)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
UROC1	urocanate hydratase 1(UROC1)	Homo sapiens	hsa00340:Histidine metabolism,hsa01100:Metabolic pathways,
VHL	von Hippel-Lindau tumor suppressor(VHL)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa04120:Ubiquitin mediated proteolysis,hsa05200:Pathways in cancer,hsa05211:Renal cell carcinoma,
XDH	xanthine dehydrogenase(XDH)	Homo sapiens	hsa00230:Purine metabolism,hsa00232:Caffeine metabolism,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,hsa04146:Peroxisome,
