ID	Gene Name	Species	KEGG_PATHWAY
PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1(PLOD1)	Homo sapiens	hsa00310:Lysine degradation,
POMP	proteasome maturation protein(POMP)	Homo sapiens	hsa03050:Proteasome,
PSMB10	proteasome subunit beta 10(PSMB10)	Homo sapiens	hsa03050:Proteasome,
PSMB8	proteasome subunit beta 8(PSMB8)	Homo sapiens	hsa03050:Proteasome,
PDIA3	protein disulfide isomerase family A member 3(PDIA3)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,hsa04612:Antigen processing and presentation,
PKN2	protein kinase N2(PKN2)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa05132:Salmonella infection,
PTPRN	protein tyrosine phosphatase, receptor type N(PTPRN)	Homo sapiens	hsa04940:Type I diabetes mellitus,
PTPRN2	protein tyrosine phosphatase, receptor type N2(PTPRN2)	Homo sapiens	hsa04940:Type I diabetes mellitus,
QPRT	quinolinate phosphoribosyltransferase(QPRT)	Homo sapiens	hsa00760:Nicotinate and nicotinamide metabolism,hsa01100:Metabolic pathways,
RDX	radixin(RDX)	Homo sapiens	hsa04810:Regulation of actin cytoskeleton,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,
RALBP1	ralA binding protein 1(RALBP1)	Homo sapiens	hsa04014:Ras signaling pathway,hsa05200:Pathways in cancer,hsa05212:Pancreatic cancer,
RIPK1	receptor interacting serine/threonine kinase 1(RIPK1)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04210:Apoptosis,hsa04620:Toll-like receptor signaling pathway,hsa04622:RIG-I-like receptor signaling pathway,hsa04623:Cytosolic DNA-sensing pathway,hsa04668:TNF signaling pathway,hsa05160:Hepatitis C,hsa05169:Epstein-Barr virus infection,
REN	renin(REN)	Homo sapiens	hsa04614:Renin-angiotensin system,hsa04924:Renin secretion,
RAET1G	retinoic acid early transcript 1G(RAET1G)	Homo sapiens	hsa04650:Natural killer cell mediated cytotoxicity,
RECK	reversion inducing cysteine rich protein with kazal motifs(RECK)	Homo sapiens	hsa05206:MicroRNAs in cancer,
RBKS	ribokinase(RBKS)	Homo sapiens	hsa00030:Pentose phosphate pathway,
RNASEL	ribonuclease L(RNASEL)	Homo sapiens	hsa05160:Hepatitis C,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
RPIA	ribose 5-phosphate isomerase A(RPIA)	Homo sapiens	hsa00030:Pentose phosphate pathway,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01230:Biosynthesis of amino acids,
RIMKLB	ribosomal modification protein rimK like family member B(RIMKLB)	Homo sapiens	hsa00250:Alanine, aspartate and glutamate metabolism,hsa01100:Metabolic pathways,
RCHY1	ring finger and CHY zinc finger domain containing 1(RCHY1)	Homo sapiens	hsa04115:p53 signaling pathway,hsa04120:Ubiquitin mediated proteolysis,hsa05162:Measles,
SEMA4G	semaphorin 4G(SEMA4G)	Homo sapiens	hsa04360:Axon guidance,
STK3	serine/threonine kinase 3(STK3)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04390:Hippo signaling pathway,
STK36	serine/threonine kinase 36(STK36)	Homo sapiens	hsa05200:Pathways in cancer,hsa05217:Basal cell carcinoma,
SPN	sialophorin(SPN)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa05169:Epstein-Barr virus infection,
SIRPA	signal regulatory protein alpha(SIRPA)	Homo sapiens	hsa04380:Osteoclast differentiation,
SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1(SMUG1)	Homo sapiens	hsa03410:Base excision repair,
SIRT6	sirtuin 6(SIRT6)	Homo sapiens	hsa05230:Central carbon metabolism in cancer,
SLIT1	slit guidance ligand 1(SLIT1)	Homo sapiens	hsa04360:Axon guidance,
SLC1A1	solute carrier family 1 member 1(SLC1A1)	Homo sapiens	hsa04724:Glutamatergic synapse,hsa04974:Protein digestion and absorption,
SLC1A2	solute carrier family 1 member 2(SLC1A2)	Homo sapiens	hsa04724:Glutamatergic synapse,hsa05014:Amyotrophic lateral sclerosis (ALS),
SLC25A10	solute carrier family 25 member 10(SLC25A10)	Homo sapiens	hsa04964:Proximal tubule bicarbonate reclamation,
SLC27A4	solute carrier family 27 member 4(SLC27A4)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04931:Insulin resistance,
SLC27A6	solute carrier family 27 member 6(SLC27A6)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04931:Insulin resistance,
SLC6A1	solute carrier family 6 member 1(SLC6A1)	Homo sapiens	hsa04727:GABAergic synapse,
SLC9A1	solute carrier family 9 member A1(SLC9A1)	Homo sapiens	hsa04024:cAMP signaling pathway,hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04810:Regulation of actin cytoskeleton,hsa04919:Thyroid hormone signaling pathway,hsa04970:Salivary secretion,hsa04971:Gastric acid secretion,hsa04972:Pancreatic secretion,hsa04976:Bile secretion,hsa05205:Proteoglycans in cancer,
SNX6	sorting nexin 6(SNX6)	Homo sapiens	hsa04144:Endocytosis,
SPG21	spastic paraplegia 21 (autosomal recessive, Mast syndrome)(SPG21)	Homo sapiens	hsa04144:Endocytosis,
STAR	steroidogenic acute regulatory protein(STAR)	Homo sapiens	hsa04913:Ovarian steroidogenesis,hsa04925:Aldosterone synthesis and secretion,
STX18	syntaxin 18(STX18)	Homo sapiens	hsa04130:SNARE interactions in vesicular transport,hsa04145:Phagosome,
TLN1	talin 1(TLN1)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04510:Focal adhesion,hsa04611:Platelet activation,hsa05166:HTLV-I infection,
TNXB	tenascin XB(TNXB)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05206:MicroRNAs in cancer,
TXNRD2	thioredoxin reductase 2(TXNRD2)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00450:Selenocompound metabolism,
TREX1	three prime repair exonuclease 1(TREX1)	Homo sapiens	hsa04623:Cytosolic DNA-sensing pathway,
TRIP6	thyroid hormone receptor interactor 6(TRIP6)	Homo sapiens	hsa04621:NOD-like receptor signaling pathway,
TOLLIP	toll interacting protein(TOLLIP)	Homo sapiens	hsa04620:Toll-like receptor signaling pathway,
TOP3B	topoisomerase (DNA) III beta(TOP3B)	Homo sapiens	hsa03440:Homologous recombination,hsa03460:Fanconi anemia pathway,
TFRC	transferrin receptor(TFRC)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa04144:Endocytosis,hsa04145:Phagosome,hsa04640:Hematopoietic cell lineage,
TRPV5	transient receptor potential cation channel subfamily V member 5(TRPV5)	Homo sapiens	hsa04961:Endocrine and other factor-regulated calcium reabsorption,
TRPV6	transient receptor potential cation channel subfamily V member 6(TRPV6)	Homo sapiens	hsa04970:Salivary secretion,hsa04978:Mineral absorption,
TAP1	transporter 1, ATP binding cassette subfamily B member(TAP1)	Homo sapiens	hsa02010:ABC transporters,hsa04145:Phagosome,hsa04612:Antigen processing and presentation,hsa05168:Herpes simplex infection,hsa05340:Primary immunodeficiency,
TAP2	transporter 2, ATP binding cassette subfamily B member(TAP2)	Homo sapiens	hsa02010:ABC transporters,hsa04145:Phagosome,hsa04612:Antigen processing and presentation,hsa05168:Herpes simplex infection,hsa05340:Primary immunodeficiency,
TRIM37	tripartite motif containing 37(TRIM37)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
TPM4	tropomyosin 4(TPM4)	Homo sapiens	hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05414:Dilated cardiomyopathy,
TNNC1	troponin C1, slow skeletal and cardiac type(TNNC1)	Homo sapiens	hsa04020:Calcium signaling pathway,hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05414:Dilated cardiomyopathy,
TNNI3	troponin I3, cardiac type(TNNI3)	Homo sapiens	hsa04024:cAMP signaling pathway,hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05414:Dilated cardiomyopathy,
TNNT2	troponin T2, cardiac type(TNNT2)	Homo sapiens	hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05414:Dilated cardiomyopathy,
TNFSF10	tumor necrosis factor superfamily member 10(TNFSF10)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04068:FoxO signaling pathway,hsa04210:Apoptosis,hsa04650:Natural killer cell mediated cytotoxicity,hsa05162:Measles,hsa05164:Influenza A,
TNFSF13	tumor necrosis factor superfamily member 13(TNFSF13)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04672:Intestinal immune network for IgA production,hsa05323:Rheumatoid arthritis,
TNFSF13B	tumor necrosis factor superfamily member 13b(TNFSF13B)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04064:NF-kappa B signaling pathway,hsa04672:Intestinal immune network for IgA production,hsa05323:Rheumatoid arthritis,
TNFSF14	tumor necrosis factor superfamily member 14(TNFSF14)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,hsa04064:NF-kappa B signaling pathway,hsa05168:Herpes simplex infection,
TNFSF15	tumor necrosis factor superfamily member 15(TNFSF15)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,
TNFSF4	tumor necrosis factor superfamily member 4(TNFSF4)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,
TNFSF9	tumor necrosis factor superfamily member 9(TNFSF9)	Homo sapiens	hsa04060:Cytokine-cytokine receptor interaction,
TP53BP2	tumor protein p53 binding protein 2(TP53BP2)	Homo sapiens	hsa04390:Hippo signaling pathway,
TYRP1	tyrosinase related protein 1(TYRP1)	Homo sapiens	hsa00350:Tyrosine metabolism,hsa01100:Metabolic pathways,hsa04916:Melanogenesis,
TYR	tyrosinase(TYR)	Homo sapiens	hsa00350:Tyrosine metabolism,hsa00740:Riboflavin metabolism,hsa01100:Metabolic pathways,hsa04916:Melanogenesis,
UBQLN2	ubiquilin 2(UBQLN2)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
UBQLN4	ubiquilin 4(UBQLN4)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
UBE2S	ubiquitin conjugating enzyme E2 S(UBE2S)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
UBE2W	ubiquitin conjugating enzyme E2 W (putative)(UBE2W)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
USP7	ubiquitin specific peptidase 7(USP7)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa05168:Herpes simplex infection,hsa05169:Epstein-Barr virus infection,hsa05203:Viral carcinogenesis,
UNC5A	unc-5 netrin receptor A(UNC5A)	Homo sapiens	hsa04360:Axon guidance,
UNC5B	unc-5 netrin receptor B(UNC5B)	Homo sapiens	hsa04360:Axon guidance,
UNC5C	unc-5 netrin receptor C(UNC5C)	Homo sapiens	hsa04360:Axon guidance,
VIPR2	vasoactive intestinal peptide receptor 2(VIPR2)	Homo sapiens	hsa04024:cAMP signaling pathway,hsa04080:Neuroactive ligand-receptor interaction,
VTA1	vesicle trafficking 1(VTA1)	Homo sapiens	hsa04144:Endocytosis,
VIM	vimentin(VIM)	Homo sapiens	hsa05169:Epstein-Barr virus infection,hsa05206:MicroRNAs in cancer,
VCL	vinculin(VCL)	Homo sapiens	hsa04510:Focal adhesion,hsa04520:Adherens junction,hsa04670:Leukocyte transendothelial migration,hsa04810:Regulation of actin cytoskeleton,hsa05100:Bacterial invasion of epithelial cells,hsa05131:Shigellosis,hsa05146:Amoebiasis,
ZFHX3	zinc finger homeobox 3(ZFHX3)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
ZYX	zyxin(ZYX)	Homo sapiens	hsa04510:Focal adhesion,
